ts,kind,level_2,variable,value
159,y,260,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.8",0.47511690046760185
159,y,261,"y__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8",7329.8097515728405
159,y,262,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8",66.65480961923848
159,y,263,"y__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8",2887.171842265024
159,y,264,"y__fft_coefficient__attr_""real""__coeff_0",36690817.0
159,y,265,"y__fft_coefficient__attr_""real""__coeff_1",-33604.18870235098
159,y,266,"y__fft_coefficient__attr_""real""__coeff_2",-6224.881507570084
159,y,267,"y__fft_coefficient__attr_""real""__coeff_3",-218443.69479710556
159,y,268,"y__fft_coefficient__attr_""real""__coeff_4",-199072.440164341
159,y,269,"y__fft_coefficient__attr_""real""__coeff_5",-233898.7265313553
159,y,270,"y__fft_coefficient__attr_""real""__coeff_6",-536342.6849258717
159,y,271,"y__fft_coefficient__attr_""real""__coeff_7",-170555.93703606504
159,y,272,"y__fft_coefficient__attr_""real""__coeff_8",-174737.38181802107
159,y,273,"y__fft_coefficient__attr_""real""__coeff_9",-120212.0241749165
159,y,274,"y__fft_coefficient__attr_""real""__coeff_10",-112333.22399470762
159,y,275,"y__fft_coefficient__attr_""real""__coeff_11",-425653.4888658393
159,y,276,"y__fft_coefficient__attr_""real""__coeff_12",-1033645.4941912103
159,y,277,"y__fft_coefficient__attr_""real""__coeff_13",1779695.8553891666
159,y,278,"y__fft_coefficient__attr_""real""__coeff_14",381128.73397445935
159,y,279,"y__fft_coefficient__attr_""real""__coeff_15",147643.91532231984
159,y,280,"y__fft_coefficient__attr_""real""__coeff_16",-198718.59924775525
159,y,281,"y__fft_coefficient__attr_""real""__coeff_17",-37462.49504580072
159,y,282,"y__fft_coefficient__attr_""real""__coeff_18",121571.72302802364
159,y,283,"y__fft_coefficient__attr_""real""__coeff_19",-316413.5392048798
159,y,284,"y__fft_coefficient__attr_""real""__coeff_20",-103505.57400716348
159,y,285,"y__fft_coefficient__attr_""real""__coeff_21",-93142.01167070128
159,y,286,"y__fft_coefficient__attr_""real""__coeff_22",-146198.42787503486
159,y,287,"y__fft_coefficient__attr_""real""__coeff_23",-342663.54773430584
159,y,288,"y__fft_coefficient__attr_""real""__coeff_24",-639153.2501266608
159,y,289,"y__fft_coefficient__attr_""real""__coeff_25",-2041487.6696556418
159,y,290,"y__fft_coefficient__attr_""real""__coeff_26",2051116.2050633735
159,y,291,"y__fft_coefficient__attr_""real""__coeff_27",545576.0398425362
159,y,292,"y__fft_coefficient__attr_""real""__coeff_28",470166.0267256288
159,y,293,"y__fft_coefficient__attr_""real""__coeff_29",285623.2819807996
159,y,294,"y__fft_coefficient__attr_""real""__coeff_30",274926.79808575683
159,y,295,"y__fft_coefficient__attr_""real""__coeff_31",178514.56645930346
159,y,296,"y__fft_coefficient__attr_""real""__coeff_32",328522.4692037351
159,y,297,"y__fft_coefficient__attr_""real""__coeff_33",214599.8240122962
159,y,298,"y__fft_coefficient__attr_""real""__coeff_34",162807.4657531521
159,y,299,"y__fft_coefficient__attr_""real""__coeff_35",236810.19003013056
159,y,300,"y__fft_coefficient__attr_""real""__coeff_36",216148.43964131508
159,y,301,"y__fft_coefficient__attr_""real""__coeff_37",173197.26712828787
159,y,302,"y__fft_coefficient__attr_""real""__coeff_38",1007274.0901152034
159,y,303,"y__fft_coefficient__attr_""real""__coeff_39",-169827.39213956863
159,y,304,"y__fft_coefficient__attr_""real""__coeff_40",-12182.546652423236
159,y,305,"y__fft_coefficient__attr_""real""__coeff_41",-88235.3443521387
159,y,306,"y__fft_coefficient__attr_""real""__coeff_42",-2100.358910204436
159,y,307,"y__fft_coefficient__attr_""real""__coeff_43",69331.91631205841
159,y,308,"y__fft_coefficient__attr_""real""__coeff_44",17103.307636926766
159,y,309,"y__fft_coefficient__attr_""real""__coeff_45",53832.538388388464
159,y,310,"y__fft_coefficient__attr_""real""__coeff_46",49681.6940597638
159,y,311,"y__fft_coefficient__attr_""real""__coeff_47",39649.26802670221
159,y,312,"y__fft_coefficient__attr_""real""__coeff_48",8222.731863964234
159,y,313,"y__fft_coefficient__attr_""real""__coeff_49",-108518.33266338732
159,y,314,"y__fft_coefficient__attr_""real""__coeff_50",67710.2459958691
159,y,315,"y__fft_coefficient__attr_""real""__coeff_51",-797640.1830800374
159,y,316,"y__fft_coefficient__attr_""real""__coeff_52",-14806.387074430291
159,y,317,"y__fft_coefficient__attr_""real""__coeff_53",143074.80878317103
159,y,318,"y__fft_coefficient__attr_""real""__coeff_54",83218.6455623359
159,y,319,"y__fft_coefficient__attr_""real""__coeff_55",14585.455423127092
159,y,320,"y__fft_coefficient__attr_""real""__coeff_56",32038.58153342307
159,y,321,"y__fft_coefficient__attr_""real""__coeff_57",25174.925467347748
159,y,322,"y__fft_coefficient__attr_""real""__coeff_58",20332.02822064313
159,y,323,"y__fft_coefficient__attr_""real""__coeff_59",-21987.48319660699
159,y,324,"y__fft_coefficient__attr_""real""__coeff_60",-22832.764063583352
159,y,325,"y__fft_coefficient__attr_""real""__coeff_61",-3562.6130624922594
159,y,326,"y__fft_coefficient__attr_""real""__coeff_62",-3147.1109088406542
159,y,327,"y__fft_coefficient__attr_""real""__coeff_63",-13551.862801529045
159,y,328,"y__fft_coefficient__attr_""real""__coeff_64",86498.65823395635
159,y,329,"y__fft_coefficient__attr_""real""__coeff_65",-30497.894009597418
159,y,330,"y__fft_coefficient__attr_""real""__coeff_66",69263.41366399656
159,y,331,"y__fft_coefficient__attr_""real""__coeff_67",1941.2882554329785
159,y,332,"y__fft_coefficient__attr_""real""__coeff_68",23239.0036329163
159,y,333,"y__fft_coefficient__attr_""real""__coeff_69",-5313.554688050328
159,y,334,"y__fft_coefficient__attr_""real""__coeff_70",-3928.237873395618
159,y,335,"y__fft_coefficient__attr_""real""__coeff_71",907.9718650679647
159,y,336,"y__fft_coefficient__attr_""real""__coeff_72",2453.731777726729
159,y,337,"y__fft_coefficient__attr_""real""__coeff_73",28486.64282319405
159,y,338,"y__fft_coefficient__attr_""real""__coeff_74",29128.200143288195
159,y,339,"y__fft_coefficient__attr_""real""__coeff_75",56.30425027689989
159,y,340,"y__fft_coefficient__attr_""real""__coeff_76",93025.23875940853
159,y,341,"y__fft_coefficient__attr_""real""__coeff_77",-90922.16815917593
159,y,342,"y__fft_coefficient__attr_""real""__coeff_78",-40969.74186061725
159,y,343,"y__fft_coefficient__attr_""real""__coeff_79",5441.760153975954
159,y,344,"y__fft_coefficient__attr_""real""__coeff_80",20763.632292540722
159,y,345,"y__fft_coefficient__attr_""real""__coeff_81",41868.60220033077
159,y,346,"y__fft_coefficient__attr_""real""__coeff_82",15680.805298121528
159,y,347,"y__fft_coefficient__attr_""real""__coeff_83",18666.225170733313
159,y,348,"y__fft_coefficient__attr_""real""__coeff_84",1677.1760687537198
159,y,349,"y__fft_coefficient__attr_""real""__coeff_85",-19087.825473110453
159,y,350,"y__fft_coefficient__attr_""real""__coeff_86",22849.50381157043
159,y,351,"y__fft_coefficient__attr_""real""__coeff_87",-16197.345754659891
159,y,352,"y__fft_coefficient__attr_""real""__coeff_88",5977.998239585349
159,y,353,"y__fft_coefficient__attr_""real""__coeff_89",-16279.67462134633
159,y,354,"y__fft_coefficient__attr_""real""__coeff_90",-2737.9792815407495
159,y,355,"y__fft_coefficient__attr_""real""__coeff_91",2086.9890032116023
159,y,356,"y__fft_coefficient__attr_""real""__coeff_92",27796.59913171211
159,y,357,"y__fft_coefficient__attr_""real""__coeff_93",-13374.87523992473
159,y,358,"y__fft_coefficient__attr_""real""__coeff_94",-25325.717345282577
159,y,359,"y__fft_coefficient__attr_""real""__coeff_95",17688.436685624154
159,y,360,"y__fft_coefficient__attr_""real""__coeff_96",13396.364029253014
159,y,361,"y__fft_coefficient__attr_""real""__coeff_97",-14036.35198658325
159,y,362,"y__fft_coefficient__attr_""real""__coeff_98",21268.96524649201
159,y,363,"y__fft_coefficient__attr_""real""__coeff_99",-13817.700316322811
159,y,364,"y__fft_coefficient__attr_""imag""__coeff_0",0.0
159,y,365,"y__fft_coefficient__attr_""imag""__coeff_1",786051.4048774114
159,y,366,"y__fft_coefficient__attr_""imag""__coeff_2",178482.59226732928
159,y,367,"y__fft_coefficient__attr_""imag""__coeff_3",543766.6387254377
159,y,368,"y__fft_coefficient__attr_""imag""__coeff_4",-20788.547583476236
159,y,369,"y__fft_coefficient__attr_""imag""__coeff_5",151169.2896202851
159,y,370,"y__fft_coefficient__attr_""imag""__coeff_6",158501.02635243602
159,y,371,"y__fft_coefficient__attr_""imag""__coeff_7",337956.7651476922
159,y,372,"y__fft_coefficient__attr_""imag""__coeff_8",-19034.90014155847
159,y,373,"y__fft_coefficient__attr_""imag""__coeff_9",401821.76769591245
159,y,374,"y__fft_coefficient__attr_""imag""__coeff_10",606231.956693932
159,y,375,"y__fft_coefficient__attr_""imag""__coeff_11",802492.7250976809
159,y,376,"y__fft_coefficient__attr_""imag""__coeff_12",2336674.8251955938
159,y,377,"y__fft_coefficient__attr_""imag""__coeff_13",-6670637.4969982775
159,y,378,"y__fft_coefficient__attr_""imag""__coeff_14",-1407545.3840401971
159,y,379,"y__fft_coefficient__attr_""imag""__coeff_15",-785990.8666782312
159,y,380,"y__fft_coefficient__attr_""imag""__coeff_16",-493635.5207727126
159,y,381,"y__fft_coefficient__attr_""imag""__coeff_17",-357218.63042571
159,y,382,"y__fft_coefficient__attr_""imag""__coeff_18",-660284.0328598389
159,y,383,"y__fft_coefficient__attr_""imag""__coeff_19",-559623.0993025382
159,y,384,"y__fft_coefficient__attr_""imag""__coeff_20",-287310.8495573719
159,y,385,"y__fft_coefficient__attr_""imag""__coeff_21",-430570.0361905855
159,y,386,"y__fft_coefficient__attr_""imag""__coeff_22",-534972.4617306353
159,y,387,"y__fft_coefficient__attr_""imag""__coeff_23",-525369.0369106446
159,y,388,"y__fft_coefficient__attr_""imag""__coeff_24",-405671.230460083
159,y,389,"y__fft_coefficient__attr_""imag""__coeff_25",-1389962.1438000854
159,y,390,"y__fft_coefficient__attr_""imag""__coeff_26",724433.1936744954
159,y,391,"y__fft_coefficient__attr_""imag""__coeff_27",290103.5172334193
159,y,392,"y__fft_coefficient__attr_""imag""__coeff_28",101765.98377110549
159,y,393,"y__fft_coefficient__attr_""imag""__coeff_29",-50089.43603755839
159,y,394,"y__fft_coefficient__attr_""imag""__coeff_30",-119692.79932396053
159,y,395,"y__fft_coefficient__attr_""imag""__coeff_31",-18081.511585675682
159,y,396,"y__fft_coefficient__attr_""imag""__coeff_32",-54789.86796435816
159,y,397,"y__fft_coefficient__attr_""imag""__coeff_33",-78545.399938595
159,y,398,"y__fft_coefficient__attr_""imag""__coeff_34",-13091.360039327354
159,y,399,"y__fft_coefficient__attr_""imag""__coeff_35",-2159.0822034465064
159,y,400,"y__fft_coefficient__attr_""imag""__coeff_36",-96993.52354622788
159,y,401,"y__fft_coefficient__attr_""imag""__coeff_37",-115206.1236090385
159,y,402,"y__fft_coefficient__attr_""imag""__coeff_38",-369627.9096223422
159,y,403,"y__fft_coefficient__attr_""imag""__coeff_39",84587.71769860556
159,y,404,"y__fft_coefficient__attr_""imag""__coeff_40",-107911.8076390232
159,y,405,"y__fft_coefficient__attr_""imag""__coeff_41",25968.22912485499
159,y,406,"y__fft_coefficient__attr_""imag""__coeff_42",-31970.393718694933
159,y,407,"y__fft_coefficient__attr_""imag""__coeff_43",-110265.78056284552
159,y,408,"y__fft_coefficient__attr_""imag""__coeff_44",-21272.285003143174
159,y,409,"y__fft_coefficient__attr_""imag""__coeff_45",1425.170522949939
159,y,410,"y__fft_coefficient__attr_""imag""__coeff_46",-9391.425279858646
159,y,411,"y__fft_coefficient__attr_""imag""__coeff_47",-94266.31355536063
159,y,412,"y__fft_coefficient__attr_""imag""__coeff_48",50757.31619190488
159,y,413,"y__fft_coefficient__attr_""imag""__coeff_49",67537.336469554
159,y,414,"y__fft_coefficient__attr_""imag""__coeff_50",52892.37426262816
159,y,415,"y__fft_coefficient__attr_""imag""__coeff_51",-1472852.895841978
159,y,416,"y__fft_coefficient__attr_""imag""__coeff_52",-118162.33768808958
159,y,417,"y__fft_coefficient__attr_""imag""__coeff_53",-163670.69052996422
159,y,418,"y__fft_coefficient__attr_""imag""__coeff_54",-117948.63403478113
159,y,419,"y__fft_coefficient__attr_""imag""__coeff_55",-85207.05875822145
159,y,420,"y__fft_coefficient__attr_""imag""__coeff_56",-93214.1603645792
159,y,421,"y__fft_coefficient__attr_""imag""__coeff_57",-68600.53836792597
159,y,422,"y__fft_coefficient__attr_""imag""__coeff_58",811.9346362891131
159,y,423,"y__fft_coefficient__attr_""imag""__coeff_59",-74590.41822053875
159,y,424,"y__fft_coefficient__attr_""imag""__coeff_60",-101016.97831412606
159,y,425,"y__fft_coefficient__attr_""imag""__coeff_61",-48375.74228178842
159,y,426,"y__fft_coefficient__attr_""imag""__coeff_62",-57729.32029480013
159,y,427,"y__fft_coefficient__attr_""imag""__coeff_63",-157812.3232001097
159,y,428,"y__fft_coefficient__attr_""imag""__coeff_64",214513.03905391385
159,y,429,"y__fft_coefficient__attr_""imag""__coeff_65",97175.25056819295
159,y,430,"y__fft_coefficient__attr_""imag""__coeff_66",-14589.173487508317
159,y,431,"y__fft_coefficient__attr_""imag""__coeff_67",-14798.820361324659
159,y,432,"y__fft_coefficient__attr_""imag""__coeff_68",14417.997716023665
159,y,433,"y__fft_coefficient__attr_""imag""__coeff_69",-24254.110277932967
159,y,434,"y__fft_coefficient__attr_""imag""__coeff_70",-33353.51335180407
159,y,435,"y__fft_coefficient__attr_""imag""__coeff_71",19317.567210398047
159,y,436,"y__fft_coefficient__attr_""imag""__coeff_72",-13368.52778390126
159,y,437,"y__fft_coefficient__attr_""imag""__coeff_73",-30932.27822312524
159,y,438,"y__fft_coefficient__attr_""imag""__coeff_74",40846.46746598935
159,y,439,"y__fft_coefficient__attr_""imag""__coeff_75",75980.8477067703
159,y,440,"y__fft_coefficient__attr_""imag""__coeff_76",208752.81555028431
159,y,441,"y__fft_coefficient__attr_""imag""__coeff_77",-238035.77939533425
159,y,442,"y__fft_coefficient__attr_""imag""__coeff_78",-79350.65511462983
159,y,443,"y__fft_coefficient__attr_""imag""__coeff_79",-90710.60143015566
159,y,444,"y__fft_coefficient__attr_""imag""__coeff_80",-75235.3376135456
159,y,445,"y__fft_coefficient__attr_""imag""__coeff_81",-60229.35668720232
159,y,446,"y__fft_coefficient__attr_""imag""__coeff_82",-22540.06452026732
159,y,447,"y__fft_coefficient__attr_""imag""__coeff_83",-36561.91654175577
159,y,448,"y__fft_coefficient__attr_""imag""__coeff_84",-38760.92765764912
159,y,449,"y__fft_coefficient__attr_""imag""__coeff_85",-24178.384272414292
159,y,450,"y__fft_coefficient__attr_""imag""__coeff_86",-7779.102049999934
159,y,451,"y__fft_coefficient__attr_""imag""__coeff_87",15948.78285212461
159,y,452,"y__fft_coefficient__attr_""imag""__coeff_88",-32158.712477271198
159,y,453,"y__fft_coefficient__attr_""imag""__coeff_89",64541.00066298591
159,y,454,"y__fft_coefficient__attr_""imag""__coeff_90",-37606.77992102787
159,y,455,"y__fft_coefficient__attr_""imag""__coeff_91",-44373.85987691911
159,y,456,"y__fft_coefficient__attr_""imag""__coeff_92",-25733.37261645386
159,y,457,"y__fft_coefficient__attr_""imag""__coeff_93",-30653.327607314503
159,y,458,"y__fft_coefficient__attr_""imag""__coeff_94",-11136.870418928163
159,y,459,"y__fft_coefficient__attr_""imag""__coeff_95",-46560.746679410644
159,y,460,"y__fft_coefficient__attr_""imag""__coeff_96",-38175.95508964584
159,y,461,"y__fft_coefficient__attr_""imag""__coeff_97",-57966.986200916566
159,y,462,"y__fft_coefficient__attr_""imag""__coeff_98",-1727.680394453525
159,y,463,"y__fft_coefficient__attr_""imag""__coeff_99",-32768.24056477674
159,y,464,"y__fft_coefficient__attr_""abs""__coeff_0",36690817.0
159,y,465,"y__fft_coefficient__attr_""abs""__coeff_1",786769.3770146976
159,y,466,"y__fft_coefficient__attr_""abs""__coeff_2",178591.1108993082
159,y,467,"y__fft_coefficient__attr_""abs""__coeff_3",586003.2467379099
159,y,468,"y__fft_coefficient__attr_""abs""__coeff_4",200154.94034276446
159,y,469,"y__fft_coefficient__attr_""abs""__coeff_5",278497.34001834085
159,y,470,"y__fft_coefficient__attr_""abs""__coeff_6",559272.7876700854
159,y,471,"y__fft_coefficient__attr_""abs""__coeff_7",378555.2836341643
159,y,472,"y__fft_coefficient__attr_""abs""__coeff_8",175771.1012311637
159,y,473,"y__fft_coefficient__attr_""abs""__coeff_9",419418.24441778706
159,y,474,"y__fft_coefficient__attr_""abs""__coeff_10",616551.6511453023
159,y,475,"y__fft_coefficient__attr_""abs""__coeff_11",908391.6921781943
159,y,476,"y__fft_coefficient__attr_""abs""__coeff_12",2555087.522251371
159,y,477,"y__fft_coefficient__attr_""abs""__coeff_13",6903964.22021789
159,y,478,"y__fft_coefficient__attr_""abs""__coeff_14",1458232.8757759647
159,y,479,"y__fft_coefficient__attr_""abs""__coeff_15",799737.6871407907
159,y,480,"y__fft_coefficient__attr_""abs""__coeff_16",532132.6047664596
159,y,481,"y__fft_coefficient__attr_""abs""__coeff_17",359177.65584495454
159,y,482,"y__fft_coefficient__attr_""abs""__coeff_18",671382.6687438807
159,y,483,"y__fft_coefficient__attr_""abs""__coeff_19",642880.6584935781
159,y,484,"y__fft_coefficient__attr_""abs""__coeff_20",305386.5224988346
159,y,485,"y__fft_coefficient__attr_""abs""__coeff_21",440529.2162878952
159,y,486,"y__fft_coefficient__attr_""abs""__coeff_22",554589.5014542448
159,y,487,"y__fft_coefficient__attr_""abs""__coeff_23",627240.7288197086
159,y,488,"y__fft_coefficient__attr_""abs""__coeff_24",757024.4542750727
159,y,489,"y__fft_coefficient__attr_""abs""__coeff_25",2469750.3247400033
159,y,490,"y__fft_coefficient__attr_""abs""__coeff_26",2175288.7483667554
159,y,491,"y__fft_coefficient__attr_""abs""__coeff_27",617910.4028590758
159,y,492,"y__fft_coefficient__attr_""abs""__coeff_28",481053.4358466485
159,y,493,"y__fft_coefficient__attr_""abs""__coeff_29",289982.087053742
159,y,494,"y__fft_coefficient__attr_""abs""__coeff_30",299851.81426113204
159,y,495,"y__fft_coefficient__attr_""abs""__coeff_31",179427.9562927026
159,y,496,"y__fft_coefficient__attr_""abs""__coeff_32",333059.9681788114
159,y,497,"y__fft_coefficient__attr_""abs""__coeff_33",228522.3497114064
159,y,498,"y__fft_coefficient__attr_""abs""__coeff_34",163332.95629677156
159,y,499,"y__fft_coefficient__attr_""abs""__coeff_35",236820.03238338555
159,y,500,"y__fft_coefficient__attr_""abs""__coeff_36",236913.25747895136
159,y,501,"y__fft_coefficient__attr_""abs""__coeff_37",208013.80785353782
159,y,502,"y__fft_coefficient__attr_""abs""__coeff_38",1072951.9486860505
159,y,503,"y__fft_coefficient__attr_""abs""__coeff_39",189727.23870437214
159,y,504,"y__fft_coefficient__attr_""abs""__coeff_40",108597.29587268743
159,y,505,"y__fft_coefficient__attr_""abs""__coeff_41",91977.30653167366
159,y,506,"y__fft_coefficient__attr_""abs""__coeff_42",32039.313071288583
159,y,507,"y__fft_coefficient__attr_""abs""__coeff_43",130251.51431993363
159,y,508,"y__fft_coefficient__attr_""abs""__coeff_44",27295.297056055413
159,y,509,"y__fft_coefficient__attr_""abs""__coeff_45",53851.40017081081
159,y,510,"y__fft_coefficient__attr_""abs""__coeff_46",50561.542633063895
159,y,511,"y__fft_coefficient__attr_""abs""__coeff_47",102265.35252161817
159,y,512,"y__fft_coefficient__attr_""abs""__coeff_48",51419.047699385315
159,y,513,"y__fft_coefficient__attr_""abs""__coeff_49",127818.30988337837
159,y,514,"y__fft_coefficient__attr_""abs""__coeff_50",85920.19941759353
159,y,515,"y__fft_coefficient__attr_""abs""__coeff_51",1674970.3025588412
159,y,516,"y__fft_coefficient__attr_""abs""__coeff_52",119086.38522565027
159,y,517,"y__fft_coefficient__attr_""abs""__coeff_53",217390.1926189318
159,y,518,"y__fft_coefficient__attr_""abs""__coeff_54",144351.04170008755
159,y,519,"y__fft_coefficient__attr_""abs""__coeff_55",86446.39016249914
159,y,520,"y__fft_coefficient__attr_""abs""__coeff_56",98566.47705557548
159,y,521,"y__fft_coefficient__attr_""abs""__coeff_57",73074.00862588419
159,y,522,"y__fft_coefficient__attr_""abs""__coeff_58",20348.233569984262
159,y,523,"y__fft_coefficient__attr_""abs""__coeff_59",77763.61557718336
159,y,524,"y__fft_coefficient__attr_""abs""__coeff_60",103565.26938361082
159,y,525,"y__fft_coefficient__attr_""abs""__coeff_61",48506.748532003796
159,y,526,"y__fft_coefficient__attr_""abs""__coeff_62",57815.03894984562
159,y,527,"y__fft_coefficient__attr_""abs""__coeff_63",158393.12592157323
159,y,528,"y__fft_coefficient__attr_""abs""__coeff_64",231296.04795677066
159,y,529,"y__fft_coefficient__attr_""abs""__coeff_65",101848.66647144537
159,y,530,"y__fft_coefficient__attr_""abs""__coeff_66",70783.2215672508
159,y,531,"y__fft_coefficient__attr_""abs""__coeff_67",14925.604985307606
159,y,532,"y__fft_coefficient__attr_""abs""__coeff_68",27348.30795478873
159,y,533,"y__fft_coefficient__attr_""abs""__coeff_69",24829.332024785428
159,y,534,"y__fft_coefficient__attr_""abs""__coeff_70",33584.04242641067
159,y,535,"y__fft_coefficient__attr_""abs""__coeff_71",19338.89386278338
159,y,536,"y__fft_coefficient__attr_""abs""__coeff_72",13591.84809898808
159,y,537,"y__fft_coefficient__attr_""abs""__coeff_73",42051.09576942153
159,y,538,"y__fft_coefficient__attr_""abs""__coeff_74",50168.575304044476
159,y,539,"y__fft_coefficient__attr_""abs""__coeff_75",75980.86856839701
159,y,540,"y__fft_coefficient__attr_""abs""__coeff_76",228541.97217670106
159,y,541,"y__fft_coefficient__attr_""abs""__coeff_77",254809.48360512347
159,y,542,"y__fft_coefficient__attr_""abs""__coeff_78",89303.1142527882
159,y,543,"y__fft_coefficient__attr_""abs""__coeff_79",90873.68136811646
159,y,544,"y__fft_coefficient__attr_""abs""__coeff_80",78047.96250898566
159,y,545,"y__fft_coefficient__attr_""abs""__coeff_81",73352.26824825382
159,y,546,"y__fft_coefficient__attr_""abs""__coeff_82",27458.007272477185
159,y,547,"y__fft_coefficient__attr_""abs""__coeff_83",41051.20830536943
159,y,548,"y__fft_coefficient__attr_""abs""__coeff_84",38797.19619311567
159,y,549,"y__fft_coefficient__attr_""abs""__coeff_85",30804.85915105692
159,y,550,"y__fft_coefficient__attr_""abs""__coeff_86",24137.403612221526
159,y,551,"y__fft_coefficient__attr_""abs""__coeff_87",22731.425031445408
159,y,552,"y__fft_coefficient__attr_""abs""__coeff_88",32709.62016209121
159,y,553,"y__fft_coefficient__attr_""abs""__coeff_89",66562.51627122021
159,y,554,"y__fft_coefficient__attr_""abs""__coeff_90",37706.31812541197
159,y,555,"y__fft_coefficient__attr_""abs""__coeff_91",44422.910344505544
159,y,556,"y__fft_coefficient__attr_""abs""__coeff_92",37879.51147396645
159,y,557,"y__fft_coefficient__attr_""abs""__coeff_93",33444.189048097745
159,y,558,"y__fft_coefficient__attr_""abs""__coeff_94",27666.25818178425
159,y,559,"y__fft_coefficient__attr_""abs""__coeff_95",49807.46855367761
159,y,560,"y__fft_coefficient__attr_""abs""__coeff_96",40458.202088215934
159,y,561,"y__fft_coefficient__attr_""abs""__coeff_97",59642.188644520014
159,y,562,"y__fft_coefficient__attr_""abs""__coeff_98",21339.019710424
159,y,563,"y__fft_coefficient__attr_""abs""__coeff_99",35562.43005958377
159,y,564,"y__fft_coefficient__attr_""angle""__coeff_0",0.0
159,y,565,"y__fft_coefficient__attr_""angle""__coeff_1",92.44793980215681
159,y,566,"y__fft_coefficient__attr_""angle""__coeff_2",91.9974773323619
159,y,567,"y__fft_coefficient__attr_""angle""__coeff_3",111.8864746191192
159,y,568,"y__fft_coefficient__attr_""angle""__coeff_4",-174.03837864124066
159,y,569,"y__fft_coefficient__attr_""angle""__coeff_5",147.12532017445704
159,y,570,"y__fft_coefficient__attr_""angle""__coeff_6",163.53643427691821
159,y,571,"y__fft_coefficient__attr_""angle""__coeff_7",116.77861303024848
159,y,572,"y__fft_coefficient__attr_""angle""__coeff_8",-173.78303672490227
159,y,573,"y__fft_coefficient__attr_""angle""__coeff_9",106.65547527741367
159,y,574,"y__fft_coefficient__attr_""angle""__coeff_10",100.49769484674447
159,y,575,"y__fft_coefficient__attr_""angle""__coeff_11",117.94211139840482
159,y,576,"y__fft_coefficient__attr_""angle""__coeff_12",113.86255910255254
159,y,577,"y__fft_coefficient__attr_""angle""__coeff_13",-75.06169319324938
159,y,578,"y__fft_coefficient__attr_""angle""__coeff_14",-74.84902185412409
159,y,579,"y__fft_coefficient__attr_""angle""__coeff_15",-79.36128816136306
159,y,580,"y__fft_coefficient__attr_""angle""__coeff_16",-111.92781193732111
159,y,581,"y__fft_coefficient__attr_""angle""__coeff_17",-95.98688066574226
159,y,582,"y__fft_coefficient__attr_""angle""__coeff_18",-79.5675222331684
159,y,583,"y__fft_coefficient__attr_""angle""__coeff_19",-119.48402258295793
159,y,584,"y__fft_coefficient__attr_""angle""__coeff_20",-109.81188075360626
159,y,585,"y__fft_coefficient__attr_""angle""__coeff_21",-102.20628942053477
159,y,586,"y__fft_coefficient__attr_""angle""__coeff_22",-105.28470599865186
159,y,587,"y__fft_coefficient__attr_""angle""__coeff_23",-123.1137572309269
159,y,588,"y__fft_coefficient__attr_""angle""__coeff_24",-147.59666144156822
159,y,589,"y__fft_coefficient__attr_""angle""__coeff_25",-145.75071593490614
159,y,590,"y__fft_coefficient__attr_""angle""__coeff_26",19.452697809011905
159,y,591,"y__fft_coefficient__attr_""angle""__coeff_27",28.001276469664713
159,y,592,"y__fft_coefficient__attr_""angle""__coeff_28",12.21309559067965
159,y,593,"y__fft_coefficient__attr_""angle""__coeff_29",-9.946751644184877
159,y,594,"y__fft_coefficient__attr_""angle""__coeff_30",-23.52649953361704
159,y,595,"y__fft_coefficient__attr_""angle""__coeff_31",-5.7836908044282005
159,y,596,"y__fft_coefficient__attr_""angle""__coeff_32",-9.468451856420568
159,y,597,"y__fft_coefficient__attr_""angle""__coeff_33",-20.103064744261467
159,y,598,"y__fft_coefficient__attr_""angle""__coeff_34",-4.597266476836087
159,y,599,"y__fft_coefficient__attr_""angle""__coeff_35",-0.5223713991885485
159,y,600,"y__fft_coefficient__attr_""angle""__coeff_36",-24.167476928755306
159,y,601,"y__fft_coefficient__attr_""angle""__coeff_37",-33.63077334893156
159,y,602,"y__fft_coefficient__attr_""angle""__coeff_38",-20.15104728786865
159,y,603,"y__fft_coefficient__attr_""angle""__coeff_39",153.52299832334342
159,y,604,"y__fft_coefficient__attr_""angle""__coeff_40",-96.44105248460781
159,y,605,"y__fft_coefficient__attr_""angle""__coeff_41",163.6005049351725
159,y,606,"y__fft_coefficient__attr_""angle""__coeff_42",-93.7587592329643
159,y,607,"y__fft_coefficient__attr_""angle""__coeff_43",-57.83951262531624
159,y,608,"y__fft_coefficient__attr_""angle""__coeff_44",-51.200079539490964
159,y,609,"y__fft_coefficient__attr_""angle""__coeff_45",1.5165026473362688
159,y,610,"y__fft_coefficient__attr_""angle""__coeff_46",-10.70442246812778
159,y,611,"y__fft_coefficient__attr_""angle""__coeff_47",-67.18793557167297
159,y,612,"y__fft_coefficient__attr_""angle""__coeff_48",80.79797552937097
159,y,613,"y__fft_coefficient__attr_""angle""__coeff_49",148.10356836080484
159,y,614,"y__fft_coefficient__attr_""angle""__coeff_50",37.995445261676714
