id,mapped_to
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---23,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---12
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---24,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---3
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---25,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---11
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---26,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---19
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---27,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---5
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---28,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---26
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---29,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---13
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---3,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---20
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---4,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---22
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---5,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---11
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---6,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---13
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---7,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---3
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---8,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---11
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---9,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---19
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---0,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---6
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---1,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---23
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---10,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---28
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---11,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---24
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---12,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---17
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---13,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---2
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---14,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---3
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---15,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---20
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---16,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---8
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---17,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---23
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---18,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---2
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---19,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---4
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---2,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---15
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---20,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---12
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---21,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---11
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---22,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---5
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---23,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---21
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---24,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---27
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---25,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---17
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---26,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---18
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---27,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---20
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---28,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---11
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---29,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---13
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---3,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---1
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---4,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---9
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---5,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---15
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---6,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---12
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---7,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---29
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---8,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---29
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---9,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---27
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---0,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---17
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---1,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---4
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---10,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---19
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---11,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---4
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---12,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---14
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---13,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---15
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---14,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---20
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---15,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---18
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---16,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---21
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---17,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---0
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---18,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---24
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---19,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---22
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---2,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---26
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---20,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---26
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---21,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---28
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---22,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---29
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---23,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---21
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---24,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---12
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---25,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---23
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---26,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---1
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---27,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---10
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---28,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---29
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---29,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---25
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---3,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---18
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---4,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---9
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---5,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---23
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---6,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---28
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---7,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---24
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---8,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---9
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---9,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---19
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---0,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---23
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---1,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---20
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---10,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---13
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---11,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---10
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---12,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---25
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---13,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---6
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---14,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---3
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---15,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---25
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---16,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---18
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---17,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---15
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---18,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---17
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---19,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---16
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---2,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---25
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---20,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---18
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---21,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---3
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---22,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---1
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---23,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---8
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---24,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---14
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---25,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---16
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---26,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---7
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---27,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---3
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---28,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---7
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---29,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---8
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---3,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---27
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---4,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---12
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---5,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---23
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---6,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---19
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---7,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---0
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---8,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---0
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---9,warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---2
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---0,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---7
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---1,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---6
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---10,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---23
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---11,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---13
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---12,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---16
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---13,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---9
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---14,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---8
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---15,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---20
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---16,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---7
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---17,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---29
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---18,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---26
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---19,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---2
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---2,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---3
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---20,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---3
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---21,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---13
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---22,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---0
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---23,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---27
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---24,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---4
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---25,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---13
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---26,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---23
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---27,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---17
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---28,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---9
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---29,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---7
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---3,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---26
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---4,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---14
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---5,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---4
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---6,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---0
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---7,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---22
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---8,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---24
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---9,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---4
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---0,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---2
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---1,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---28
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---10,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---25
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---11,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---18
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---12,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---1
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---13,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---29
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---14,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---10
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---15,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---18
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---16,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---11
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---17,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---13
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---18,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---3
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---19,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---16
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---2,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---5
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---20,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---10
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---21,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---11
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---22,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---6
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---23,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---22
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---24,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---17
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---25,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---3
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---26,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---7
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---27,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---19
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---28,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---26
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---29,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---2
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---3,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---25
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---4,warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#fannkuch_redux---0
