id,"y__fft_coefficient__attr_""imag""__coeff_89",y__sum_of_reoccurring_data_points,y__index_mass_quantile__q_0.8,"y__fft_coefficient__attr_""angle""__coeff_49","y__fft_coefficient__attr_""real""__coeff_70","y__fft_coefficient__attr_""real""__coeff_58","y__fft_coefficient__attr_""imag""__coeff_80",y__number_peaks__n_3,y__spkt_welch_density__coeff_2,"y__linear_trend__attr_""rvalue""","y__fft_coefficient__attr_""imag""__coeff_83","y__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""imag""__coeff_69","y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.4","y__fft_coefficient__attr_""imag""__coeff_73","y__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""var""","y__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""imag""__coeff_32","y__fft_coefficient__attr_""abs""__coeff_59","y__linear_trend__attr_""slope""","y__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0",y__partial_autocorrelation__lag_5,"y__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)","y__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2","y__fft_coefficient__attr_""abs""__coeff_34",y__has_duplicate,y__has_duplicate_max,"y__fft_coefficient__attr_""abs""__coeff_98",y__sum_values,y__energy_ratio_by_chunks__num_segments_10__segment_focus_1
73,-1416.5517970499077,659248.6399999999,0.8034548944337812,-157.21212858565207,-985.8710750027234,950.8395116363256,269.2999861195307,2521.0,31.98161523204819,0.1403075438843491,-118.15641471053527,46.258342266740094,-643.9458033770632,-0.0029822741844239,442.8294226517789,0.0033475227031183,15.368866541603596,279.8080124337901,535.0276546472227,9.556250290348382e-05,0.5651599725730994,0.1662853744998888,11.748145513007197,-0.0016259337152802,2590.7891341360933,1.0,0.0,378.2345015898646,669227.2899999999,0.0847284029458776
74,812.5595837274375,620091.37,0.801261310666301,8.143187897574943,169.85887552355777,-808.9120631019591,13.484603935273723,2538.0,42.33549285956836,-0.2802765321207542,1.99819872331949,29.10798444904989,-181.63398785879,0.0048742793245655,-183.1223208390423,0.0375799832896177,-8.048068473688753,-775.2832106399512,342.6595897001023,-0.0002376521607318,0.5397156026712695,0.2157008253109136,13.867756179183644,0.0225937161430119,1096.8583579128383,1.0,0.0,479.7456654319876,632222.73,0.1278618407011996
78,980.1935148596442,786757.71,0.798629010145325,-49.96961526119146,-131.72056610927646,-95.78232299646518,-112.6950769694225,2386.0,126.08500721199614,0.1330720264985136,-38.056363392302416,56.62934229939072,-204.50089450593228,0.0129293035664139,-23.3028197468006,0.0027024270301057,15.47346458549831,646.0488939972291,94.21102625996863,0.000121523249983,0.877618315938962,0.0401232778642616,16.68500730518384,-0.0070740585188296,1072.278375705915,1.0,0.0,1128.9827567625723,802002.245,0.0918347247117955
79,-574.9981514377585,799053.3,0.8059775157663833,106.14343711335852,185.7731226160302,693.1464703540978,541.3150333921674,2390.0,129.43530868820346,0.2008275740052657,878.5312420754515,49.8814351946889,37.853050146812905,-0.0027641570814816,1214.844995662097,0.0068922214396932,17.708774526809364,2424.8534882857502,718.0652667934663,0.0002032471535522,0.8580233516356461,0.0173037686617226,13.233767796863876,-0.00218377924079,3848.453967375897,1.0,0.0,1067.6463219240288,835133.73,0.0952713360135381
80,-820.0959423510641,781031.525,0.8023581025500411,121.86397071679929,-602.375623178282,611.3032484959692,-658.0995994196082,2405.0,118.82560500515244,-0.1057897697359261,-1104.5289077453535,63.791849289814046,628.7030624959323,-0.0183424425179042,138.91196268707284,0.0095158061486064,19.75861786284101,268.97078266732666,1162.8565132854362,-0.0001107480060852,0.7548916875631614,0.0415669998401791,21.760713305359825,-0.0056001261210762,1184.4031595891634,1.0,0.0,1616.2472526940778,812375.6649999999,0.1084157747205425
83,-366896.0392190037,101518713.0,0.8060871949547573,125.33023944873018,-30569.837900173035,15970.981205543794,-186918.6771048776,2368.0,5703687.100917656,-0.0354514975521056,-153065.88670654985,9172.350151723946,-330383.56158481614,0.0467272914097822,-111020.03927506688,52.98237050882683,2126.5384109147,-737787.4352953141,340750.33141034073,-0.0123404765303034,16190.8488755856,0.1182502442449965,2365.299189522234,-0.5010390689941812,540348.6798667049,1.0,0.0,210257.85714493823,112424029.0,0.1192135638088646
84,80674.90600865705,112372938.0,0.8167705258554717,25.948440410208143,-58121.511937684816,28925.09300976448,196183.1113485401,2210.0,7897953.346079412,0.1053241508188407,163021.85475010143,5161.544411613124,213972.842285614,-5.0243233725726935,141888.29482689642,80.16091714343418,1893.8795727132847,402147.44368349767,90914.3450792043,0.0468341851813953,10767.532640739297,0.1070136350879472,1457.9164407548485,0.0433840225693249,809218.0974139236,1.0,0.0,299663.2454406802,126059401.5,0.1044335758423066
85,-103492.41530585554,108871598.0,0.8026713571153741,-164.41281567865073,199524.39865491044,46300.03567202174,-245416.9336720623,2082.0,6956528.677005877,-0.0203317332545668,-63039.18968619663,10436.776085283473,-219106.37204692903,-10.531819586036454,-107513.35950869184,85.64660028019935,3315.193613554206,-877510.279599558,602041.175115733,-0.0072719893198354,9913.88073083312,0.0554531541427587,2521.448801482032,0.1817676872873707,898533.4859187509,1.0,0.0,295671.52826044627,118603141.5,0.1035695183901351
86,436686.3632056554,97243592.0,0.8021296448762281,-119.2213195656608,-134416.10395574584,259085.4032534672,-75742.61937699551,2198.0,5580102.207597922,0.0932036868279311,-26079.09927627841,8148.1456811849985,113251.02823809056,-4.991191400418035,-2985.56176645877,50.75206440577689,2154.039546883057,129852.37593043248,219604.0027872996,0.0344575267851483,12727.212512898894,0.0610714585586839,1010.6148344629988,0.0009678534393363,305758.51843995345,1.0,0.0,115102.37225843704,106503913.0,0.0745771293266599
89,-423358.2890679792,56463992.0,0.8045756295605421,59.82615150377365,25449.374227627603,72245.92164872104,149259.91112695786,2382.0,3137635.633806231,0.0213496132028206,107241.27787822006,1989.138359072552,116384.84470051088,11.0290053151101,133443.73852532584,15.62171300022554,889.6567575419917,442136.0038600969,134360.9413413995,0.0060679423180004,2516.292019983852,0.1312424788155151,488.4388287813762,0.3624387888819919,438794.9080137272,1.0,0.0,63275.992817692655,60122755.5,0.109189703679578
93,62836.126526241074,25003183.0,0.8130794974488397,10.51010185243045,-23517.8684739305,19608.26391225209,34578.26265394407,2370.0,464950.51006577257,0.0529253692258962,74077.00421803912,1131.7090787897816,21474.52972299729,3.606763925729443,28452.24155292164,7.000323457999415,529.1287344214024,168667.14915616947,74872.94639210009,0.0054412409602211,1203.7113008055,0.1636259865299728,291.0646285388686,0.1360682933572959,40518.50649366449,1.0,0.0,58274.14774597496,25155721.0,0.108391978811842
94,-239823.42805878184,26105287.0,0.8116164383561644,134.9915829517533,-15336.290857796192,6431.154071664314,-60813.63695251948,2396.0,501803.1388250032,0.1298909731012422,-35602.06416873555,1699.3115569905865,-2004.674432248292,3.8186345381526094,-56649.31521416333,6.620966520786218,369.0205649108101,-7304.719730742105,85122.09393809312,0.0141073734556932,1188.825113321118,0.1485339081438374,549.7385543448877,0.0717982335081424,163359.3301059213,1.0,0.0,12984.875031417529,26364299.5,0.0959591595694063
95,177827.31432013313,24826446.0,0.8028416259805804,-110.25301569443609,26180.9330333704,45475.51093418145,-19317.31101150605,2420.0,411639.93461625103,-0.0197348491587419,-46223.210449161634,2166.046192701748,78031.90265414733,4.657407407407407,-11571.38984708851,3.682084912018344,685.2095644438482,47527.44631748909,35351.66104367308,-0.0020069539520769,937.671398468568,0.1406279091126004,600.0729125238105,0.157170515834601,20032.346691364928,1.0,0.0,13830.071453110892,25042973.0,0.0829909030949972
96,507311.4372463374,81824395.0,0.8024677817384152,-3.1383995993530744,-318465.48299731687,-253572.35156410607,65951.16265763325,2219.0,7912465.416536549,-0.015501599305262,7746.047442897849,4487.664632746098,98825.2853129596,-0.3766889142112974,111934.15625185892,73.84259841515001,2121.668606216113,495018.2116402544,167040.4383611159,-0.0054137175816664,10616.146096,0.0591717348620673,1035.1886581362576,-0.149851118343605,293689.4200563329,1.0,0.0,108861.48323954352,89654231.0,0.1157289852723597
97,-1072580.1387428087,81043169.0,0.8074581848094324,-176.8965717395762,141832.48613136497,-92589.26179055795,-195805.25294346703,2356.0,7525283.444023742,0.0828742963675382,-198339.9185288582,6613.68065381916,-237604.74192472576,-2.131827956989248,-154847.30305202553,78.6847249738423,1110.2187257947437,-390682.5006569492,352020.99170395243,0.0298081565421192,14106.869156484108,0.1264477227760462,1216.0522017245423,-0.6721470690253208,427674.4354870047,1.0,0.0,53016.35027214713,88931311.0,0.0961447082397685
98,868618.739556687,79176082.0,0.800658075130244,-99.23945941788745,61139.5174758019,115828.8815797121,-275477.42184593726,2291.0,17932064.776982743,-0.0099794311899731,166547.78560304432,6231.770387140146,-207947.24493284177,10.14572864321608,-81092.17969804788,269.12816237735404,1173.33008864063,898506.4243982461,487485.2408586767,-0.0035639031597299,11635.058950325229,0.3673100263240855,1306.7176514442642,0.2487250172294969,1016384.9079679176,1.0,0.0,382691.907097908,89791212.5,0.083944416847145
99,529916.8943519533,81422133.0,0.8030161776802852,-3.3177363154556674,-333198.3260585341,-230259.649679442,48308.9475276455,2230.0,7823446.95352415,-0.0148907855334178,19839.344977812463,4403.596203785079,97651.21923693769,0.3551645487129358,107930.64644493186,73.2238219515258,2039.6488243162687,473037.2729806203,187120.3230750986,-0.0051511723567041,10807.308872371535,0.0575047084088164,1060.354265794297,0.0249255694800249,327351.8995889168,1.0,0.0,92785.7199460884,88993691.0,0.1159453919661312
101,866652.9163710068,78962906.0,0.800767754318618,-96.50216460974802,75706.26757295881,99971.76611762226,-277748.18736446294,2290.0,17680521.292029176,-0.0079350639232243,198410.8499151469,6389.459161327039,-200113.10944017643,7.480289551718123,-86244.61350233687,265.1513202544957,1318.4032701074116,868103.1140388568,514122.15629743045,-0.0028243846700802,10586.935119638096,0.3672522255320937,1276.0173448050705,0.4519244033659815,1008110.41312443,1.0,0.0,370396.929749509,89436882.0,0.0841260292359866
102,-35694.048147970134,29470396.0,0.7957185529372718,-137.8489178756332,36112.026277947545,44714.13995135808,-34951.57043317619,2314.0,862263.5623607108,0.049373803006779,-80012.0105382007,2410.2796256856527,-61483.08767293584,0.0112292259320257,-63586.898887675045,7.042877546538592,758.2934444364963,-15770.51920360698,58896.93665961091,0.0063891269154844,889.8147766885278,0.1268028727642992,794.3922039139088,-0.1373020855130083,92774.01741002128,1.0,0.0,22234.55753979752,30010335.0,0.0753976955961855
103,-75254.16633753278,29004152.0,0.7950869112244339,-23.97350069079756,-68256.6535200007,-20911.70191542206,-14539.074184566562,2315.0,735026.5213647553,0.0860474760441036,2843.6245573257147,2783.8919339223776,-22531.99684921714,1.9765600745110208,30370.841020046948,10.492224354056384,728.838843454224,-114315.74183755324,76374.85176617274,0.0113657659829211,1160.5387403330133,0.0916816953051511,800.8242656566733,0.0860997763791871,106775.07761474702,1.0,0.0,20255.661016640308,30369475.5,0.0779621004546399
104,-60444.98185807526,26258285.0,0.7625468979392094,129.67555830908992,-23932.56738619807,-124435.39510403808,29916.70298812905,2442.0,1211614.766568876,-0.2108670064089921,45560.50420495634,453.8387661052023,-92176.14693653458,3.1338105726872247,87388.40189322775,16.436651617730433,30.46807474779531,179392.29773916176,33987.70047099189,-0.0230792598912314,1005.7695324269548,0.1161678553783719,53.19337171526509,0.1447178994995544,149311.39906813175,1.0,0.0,70547.70810169175,26838757.0,0.1223394252617387
105,-48595.96478724415,22496360.0,0.8033539083410717,-166.75776577475688,35703.95863282452,31672.879229928003,1127.8261945368622,2411.0,375173.2097390267,0.0405988001791735,43092.71144422526,2001.4227571459544,4132.798618425945,2.171338823777848,27850.938345122224,4.546330314742346,605.0397270348966,-41164.686881337446,40404.65311660705,0.0037081067369917,700.8236949051573,0.1429316775855799,624.1992242526552,0.164626598817219,139952.2858770353,1.0,0.0,43732.530634873525,22731818.5,0.0909246435074084
106,-8031.864433367882,23049055.0,0.8119329117404455,27.427555831758085,-51756.623819521374,-3750.971021780912,45879.6498456127,2406.0,369089.1615331817,0.0276701791026423,72537.91063523515,792.8982279752211,-5244.536378742219,3.327243066884176,48535.24251695729,5.360700137790949,343.4031155424517,160098.99201406853,53200.48233481756,0.0026039152051211,992.8508142700656,0.1549097850860897,202.30999698046983,0.0821267751991686,3889.928526074045,1.0,0.0,52642.36514936934,23181570.5,0.1089646338228778
107,-30062.57598219953,23694235.0,0.8092022181957942,52.837783459309314,7449.80691679844,-41860.51222069808,-37483.61251693954,2435.0,429172.28287082864,0.081574651522332,-15510.417026182811,1460.2251244532836,7848.241879131299,3.7440026289845534,-4022.139874516732,5.256104997559049,245.1875987824016,106639.71241983309,40249.72780127997,0.007837604500826,1140.9167778004853,0.1440908398023184,614.9271233793934,0.1039545674908234,139375.76376248067,1.0,0.0,10471.18999775511,23905027.5,0.0989409698173546
108,-26245.20863530952,29421504.0,0.7954972895231773,-137.78328727568237,35548.3585928335,45819.705665407695,-56339.49606805183,2305.0,866026.8820775348,0.0497596468852514,-75551.45209605101,2447.486530080649,-66907.40253887195,-0.1420411844280775,-61892.40514887999,7.883569434458134,795.1304519865531,-9473.279873632137,75485.8587108044,0.0064276546302391,975.782403386714,0.1313493085537619,725.7502701769369,-0.0712493028443948,103760.26298193388,1.0,0.0,32543.737560843754,30106446.5,0.0746634877306692
109,-68599.30848805932,29411436.0,0.7942095739430828,-4.7704931750941295,-84463.36843356317,-20253.15660756285,-23041.4544129755,2319.0,731546.1691459637,0.0815755480592041,29212.54210643581,2885.862463990362,-9805.17011144206,2.098498273208211,13153.13962137704,8.71267051473193,818.682581339345,-136839.05430035252,108342.31399032404,0.010871360540842,1261.852769873378,0.0960962782492175,741.2900790574334,0.0289396035039188,113667.1440519478,1.0,0.0,39447.97442430954,30831741.5,0.0784534585235995
110,-75581.1052444478,26715542.0,0.7629818933173835,136.25360072151625,-19126.032193218307,-135666.0421181647,29403.620414659403,2404.0,1171926.6589250949,-0.200701741778565,69389.35205004565,386.746378123339,-95204.42732486434,3.476528040327662,104117.49314070538,18.09854681930513,-57.87184269896389,188575.71090920604,34845.56096924233,-0.0223023619416397,1225.365967767366,0.113348251671497,116.81236634878984,0.1005142269454919,141491.25181586487,1.0,0.0,62988.532714541216,27382563.5,0.1205397485736708
111,-105621.20563709008,22317370.0,0.804206500956023,151.20272900553954,-7159.935851656504,35577.74140882732,-6405.657117507112,2423.0,373776.0277194199,0.0417810924661077,-6505.590707554004,2040.7171905133896,-26275.35190888465,2.1110678098207325,15742.321520508664,6.9753917894211135,584.3080436273161,-39295.17573377698,49039.414176780825,0.0038188460058701,687.1607421195631,0.123068871961489,667.8180651807605,0.3151066758430833,143608.52608664418,1.0,0.0,38381.68954969995,22580000.5,0.0925180834973469
112,89831.9905681538,23074311.0,0.8104690163303458,-15.24268399501483,-23824.49800386373,35676.78194682032,29499.930497864443,2425.0,392384.0662308444,0.0287318572433901,35735.6916295639,1288.47947564643,39877.68010064891,3.64110127826942,44429.81057021281,6.486885292046325,668.8118390123001,168482.07550964653,60719.266049076985,0.0027047844802687,941.275744894234,0.1576809203141349,367.88095781119176,0.352239633892664,42718.18131220795,1.0,0.0,81108.58670974588,23200093.5,0.1076726217108308
113,167730.97775648,23712966.0,0.8100911386845284,7.550628456294756,-2738.851544749228,-63796.62936503043,39906.61902314565,2396.0,403851.6151325929,0.0799055326320673,13720.874705015183,769.8879610731218,-17304.454652298937,4.347047276296418,16148.74121586065,4.367558318802194,-153.60423143172085,155970.1190135037,36402.55246578647,0.0076931988953245,979.7245364938514,0.1576173561680234,404.5221463461685,-0.0059128630705394,146561.81678306372,1.0,0.0,22072.88127715711,23912969.5,0.0985652111315603
116,-366507.3790521807,100941448.0,0.8061420345489443,124.23481425606236,-23522.89150223152,30991.449793810083,-197739.8791818494,2454.0,5724125.281712774,-0.0348890033414562,-165495.44188451418,8983.374545813496,-328653.3125536877,-0.9375063925539532,-110231.27800680076,55.05500733616513,2016.4990725053824,-713825.5405167338,336695.0212303393,-0.0121524602834548,12093.884313836388,0.1314157217457935,2579.5904699105668,-0.0559900339123814,539812.5143202742,1.0,0.0,213179.37647292373,112149980.0,0.1189358326633821
117,100632.36783299556,110816407.0,0.7991273520589037,152.8436000189336,-25285.66368591256,78189.60021599114,-218605.92677005,2202.0,7591898.367884847,-0.0019245382965395,-137227.36429280136,10400.152636384557,-34416.22007931114,-4.299939052262685,-86251.16770912884,88.5269659315968,2459.7128395371365,3211.177174820378,252372.86110757265,-0.0008349987143995,10560.104065816591,0.1269380627006754,2304.1892196263952,0.2161095476697096,397759.3398674383,1.0,0.0,91620.05531933262,124364306.5,0.0929380546761616
118,307950.03546604846,107677283.0,0.791957753451785,-64.55476326970386,-19706.389241109195,138.56939712347275,-27638.99759634996,2082.0,5311486.397632099,0.0242001711597233,31452.15580189404,5100.828790812164,242715.306477185,-8.928974241731444,370889.4134099407,54.643429514735445,1837.339583419189,101148.71583817805,523193.110994535,0.0088092961464994,10121.707063065309,0.0651701406271397,1697.8976935622316,0.2680125304559693,309008.1638378586,1.0,0.0,106461.2280889672,117249474.0,0.1080316692383897
119,278687.916941107,96275601.0,0.8143689533861038,-17.85697935651915,-237145.28297557647,-215575.56942083267,150062.8676625124,2153.0,5711420.315464554,0.126384852371185,311232.06796643214,3998.64707858872,109466.92852705,-8.020389805097452,215841.9312612416,59.57605013937911,325.6614013555215,390887.4700307403,282186.6526406924,0.0453088409733221,12499.41570114034,0.0771688476623511,1453.228004121411,0.3706603838957799,362259.0201284108,1.0,0.0,244182.5856137722,105526020.5,0.0926003937836502
120,-13.622005557855168,105402.95970024823,0.7742802303262956,30.815278968173303,-199.3622805319612,-30.01537371576056,182.5862840535852,2342.0,5.242074527158881,-0.1497702298122535,104.31377164640882,2.8278537284459384,75.00015719508382,-0.0022856105477375,57.87744763030948,9.737624167569704e-05,-0.2239366667889989,-187.6900799182523,390.37840122788646,-5.754979518642024e-05,0.1040627773983563,0.1826234251466698,1.586277749224826,-0.0004951522956253,659.7423337641186,1.0,0.0,99.99570731213127,107580.62141203872,0.1295274306146206
121,-61.7396513467364,86171.89047908787,0.8043323279407733,-149.9313642480445,-140.1474904787844,67.8754535114928,60.72494716223712,1985.0,4.644151227050162,0.1569962769302446,-222.8279308602484,7.76897592836197,22.86511366221628,0.0018178819931523,-53.62323664495136,5.612673898130088e-05,2.2750517465427222,12.85441222740257,183.2493467825372,5.364039511565529e-05,0.0705100310776382,0.1800482540356571,2.9682997649009897,8.76275414521429e-05,127.41860548622356,1.0,0.0,124.88859388613648,101131.703060031,0.073974712531503
122,-327.7538305916838,64809.400975869125,0.5521798738689334,-130.2635962584726,81.66379422569044,60.236477096062686,-151.60660950920368,2123.0,3.5298422959212914,-0.6608053921859606,-248.55483003240772,7.89349674389265,-439.51809787771424,-0.0012550691424225,-253.89162463203672,0.0001074511905863,3.217239050234551,-909.4063463586918,72.28700107116968,-0.0003226884460308,0.0118947101199565,0.1847646988951814,2.296777322542728,0.0001393526876994,563.8009389398842,1.0,0.0,66.77303174361829,65119.228542164994,0.132990894476552
123,-330.243473452216,105660.78749918942,0.7792157938031259,22.197196070967426,13.832325157229786,-313.16690478246244,-218.8581179067836,2382.0,5.503607493434733,-0.1476629576280709,-310.44174101079665,13.13413988867044,-80.3821537762145,-0.0020886422145322,-308.02092177888943,0.0002931585163834,4.17492937284009,-258.7490171008656,432.9571206751685,-5.229328256528038e-05,0.089631825938104,0.1493653038012356,4.225246352917155,-4.295105215118788e-05,828.2304776176352,1.0,0.0,70.64232572085743,106541.39483976376,0.0989367133885878
124,-130.52982514103715,109315.02878622568,0.8052646010419523,163.316308347678,-50.57269726905293,240.65458988346649,220.96015960541632,2337.0,4.692391861767134,0.0772742342675869,124.94304110347412,5.330435372445119,279.05503478787074,-0.0035016011694474,214.79647089356965,0.00055786257777,2.1387630217546203,912.8847429370612,301.25012665429153,3.044661082071045e-05,0.1002317013092453,0.1715194104846025,1.005515069751636,0.0003261206830796,724.2498504930525,1.0,0.0,337.05783247198605,111611.88061046592,0.102112306966484
125,845.1347858670839,105567.34688403136,0.8319714834110228,-58.46606542136327,-884.9607441850984,432.49318870329193,126.90237661406113,2112.0,49.51542185921535,0.2054553482361609,-27.28685350210131,5.6393139450419945,67.41177943382019,0.0012436732932158,-549.7426059686409,0.0007473881376111,0.6036638694321389,1228.2560789384,1379.746496691639,0.0001021657982454,0.1263031534837741,0.1308584152273409,1.8002648857127572,0.0001348116442758,1473.4291541153282,1.0,1.0,736.0751014379591,119441.7672560658,0.0820631694125178
128,-350.06988281764285,82065.80157256288,0.5947353989580477,-101.201960760489,83.91421600045115,47.59490382504319,-302.65712282467643,2075.0,3.5939955105787296,-0.6947106120312918,-313.2996124808448,8.682178085219597,-326.6942285751052,-0.0013185442439685,87.63261958288307,0.0004211793296005,3.32955398786745,-942.4086837046116,179.06581414386042,-0.0003269711671426,0.0184448402877298,0.1996157926908899,2.616294781225092,0.0010794996873462,526.3783512384205,1.0,0.0,111.96732952222558,82567.9047732965,0.1385975704943374
131,46.73067434443716,108010.58255453085,0.8333424732656979,135.2324439411217,0.6965233813154441,197.374513662474,201.73492931889405,1919.0,8.724684318988597,0.2754358437964945,40.74552040010869,7.81247892445644,-293.96767816488017,0.0015395422036612,141.26633962423233,0.0010216444717607,1.8660770554219304,150.40835199009936,407.9104526103624,9.98000582990985e-05,0.0510304134884956,0.0620909355973774,2.432323118863408,0.000179156094996,678.277174580133,1.0,0.0,250.4338522118345,128247.91273188444,0.0889689786072173
132,-167.492074391073,209364.7083349228,0.7687877277510107,40.34093501031114,-503.77914650722767,-116.88436940060792,436.0656620457804,2449.0,31.11920400465881,-0.1779592547526881,-434.7197968869284,6.815440523198841,437.0409577654752,-0.0090007935244955,-75.41704296718184,0.0042119595499535,0.324460772226506,634.8806068002527,318.6355368453947,-0.0001336973215902,0.5197228639976088,0.1647246010357726,2.9609670312393783,-0.0038888891552193,887.9217219156295,1.0,0.0,422.0817742479308,215556.0981316567,0.134966251930123
133,-2370.675265804166,182006.0517849917,0.8079995767419713,72.32780940602869,-3236.637775672403,-276.4216446145531,3360.3035333886464,2270.0,2708.358395777723,0.053789054489433,-1942.113373368905,8.213752652418922,340.30705041276747,-1.645113389364717e-05,-2286.691240970865,0.5849144816261157,0.7082812738772184,-408.3505799059593,4545.885136352954,0.0001180278520122,0.5057666579354564,-0.1406252081333518,0.9863964841956276,-0.0039837478605059,4350.972115511061,1.0,0.0,2536.737874845928,216377.42002463303,0.0348579127038999
134,658.2272779442375,132572.01164421518,0.5619788145143114,65.60088743276162,962.9540911647368,-17.057738077151168,78.89787474312493,2386.0,45.00083824240165,-0.5876140031726306,324.2437237816429,16.640595951368063,951.6505811339892,-0.0094060939596838,685.3160223696966,0.0012881959256678,4.588905973757785,373.3314818867376,830.2461814690485,-0.0006334509195604,0.0613111375575166,0.1853409863388042,5.780989111069903,0.0006118620936413,2798.178577630573,1.0,0.0,619.9091346854631,134415.94111184136,0.1418415785784678
135,437.3507567757302,202676.33749961853,0.7865849725894872,107.47205625556616,-276.1814727792407,-652.3693697097538,316.69071455823405,2101.0,69.18708077981528,-0.0830732855017779,-498.6526610716495,14.095895761892644,445.7434827801725,-0.0058218642614856,836.0968417812234,0.0184167296252073,3.8592741217384097,-2309.984962313209,899.3285065022781,-7.845458815806752e-05,0.6455007638956015,0.1245806942890199,5.64675845093474,0.0004867653116647,664.8086134790856,1.0,0.0,1015.075679979754,205217.8837947852,0.1434374871188999
136,21909.955363444504,266016.1674226848,0.921386696210128,-33.75021983071293,14566.263334843336,-27221.771940966337,-24427.1173240968,2903.0,6474.105137059286,0.1285676407442001,-10440.73705336174,17.901389095520717,15243.500326690191,-0.0214211941596906,23125.900206333976,0.5393043339411286,4.960730244311617,-21726.243681734813,29089.35503210827,0.0004905591705868,0.6052382333036039,0.0210646614712059,5.424631906109843,-0.0096513737472156,34821.684424562474,1.0,0.0,19379.82528491342,311975.90588235785,0.0173465702050289
137,-626.9960557966208,232896.57732861972,0.8157039402406341,21.717609232903143,-1542.089901205204,-435.90254715127327,96.33935854457314,2259.0,287.8685041331097,0.0919743132815011,940.312236175424,21.88461993374727,797.2611292112342,0.0207054418494358,61.08982994846804,0.055225326932696,6.071478895468882,1068.916160477322,1203.3345036018236,9.962256504297086e-05,0.7743540079161941,0.175933892317749,10.028922156496996,0.0027718069407055,2855.553685312316,1.0,0.0,694.7581675231439,251143.00736999395,0.0845502633588416
140,-346.0758156671223,56772.04936219836,0.5428023032629559,-116.4544516359566,128.08055396208695,54.92370200272697,-115.63354788884256,1921.0,2.557738587321212,-0.6809052371240082,-329.1813408491687,6.728016487176927,-304.729741585477,-0.0006223209367553,-0.0187093761652832,0.0004123339433075,2.849580216539471,-841.7171523436865,191.3652714935092,-0.0002985260791466,0.0062907200294728,0.1583487452923151,2.015243982727548,-0.0002867501692303,501.24010567172303,1.0,0.0,74.28747279462588,57070.85094982469,0.1378508402729011
142,-135.56992537479786,83733.2655292858,0.8197422539073211,94.16692319072314,56.69368277089167,35.4698598425733,-278.2272392778148,2120.0,9.065768167646889,0.2445604591830833,-236.70833387230385,3.2341314093181905,93.84972466352453,-0.0033735481977005,299.9231738119179,0.0023880538101762,1.060690477814067,1075.9008828849278,325.15558852347084,8.170510244381004e-05,0.0405577561977245,0.0431357204515143,1.1169826625918815,0.0013157993846851,796.2687570480977,1.0,0.0,478.4194950304341,85598.48936557767,0.0738212316164235
143,50.19539965985621,82614.05821616243,0.8389909514669591,131.98804039270075,114.3994844429353,120.51192667064124,153.3988926475881,1787.0,7.457537255997894,0.2651961793002036,-37.52487909263819,5.097854413790305,-240.2314308125993,0.001112243921119,394.7515138441228,0.0010780897400695,0.9505257988714202,136.4282068334194,353.5055572530544,9.245212363916212e-05,0.0237983632797909,0.0722618094766643,1.8740130465112388,-0.0001302994571189,651.0122264047408,1.0,0.0,197.1167733182724,98792.36453497745,0.0861168218953501
144,-41.288070389397305,76741.09856395255,0.7665650124757416,-130.17990019753282,22.223027348088465,-167.80406004266618,19.366429275460973,1521.0,5.561718639624954,-0.1997860876051001,-141.963861982874,2.736545332759086,135.33229569548894,0.0002093220786607,-39.67389570046018,0.0002412678987752,0.250476299532277,451.7338324956032,307.84670026965546,-5.689496096552518e-05,0.008676501152701,0.0976971035139034,0.9729311957342712,-3.915391934606404e-05,521.0626190969791,1.0,0.0,155.97111480253213,78230.83903825286,0.1337992736575056
145,-51.88421894557689,64911.30118894576,0.8004024784197427,25.65574721241807,64.22503738370483,92.46288364851314,-82.97918407967015,1391.0,2.8161030639786744,0.1362869167694639,143.5334224726946,3.6954436532190433,143.09395429065657,-0.0001586442229761,-7.864064187845054,0.0001393188822594,1.0507669586459594,4.34122684095253,180.6694149403193,3.234933682265204e-05,0.0079258568669884,0.0669890759572484,1.120298102613858,0.0001040328942166,305.639050860688,1.0,0.0,48.724060474574166,74516.2410695553,0.0896607561933102
146,-11.287788129438615,42887.84044800006,0.5156847312795143,20.98742890250961,230.814576968674,-113.55733048014132,212.1953198953668,868.0,5.577824289615771,-0.6024314532657291,10.321685989765603,6.206184941939156,282.1912137323725,0.0006555237236797,3.657258005476223,0.0004506554886064,2.116656945866236,658.027399243666,387.5828950925492,-0.0002535988955114,0.0,0.0757586159282141,1.697754365587619,3.865182436611038e-05,1035.1833770598334,1.0,0.0,358.4475936944613,43387.12210328189,0.1434975565653612
