id,y__fourier_entropy__bins_100,y__cid_ce__normalize_True,y__autocorrelation__lag_3,y__autocorrelation__lag_1,y__partial_autocorrelation__lag_1,y__partial_autocorrelation__lag_3,y__ar_coefficient__coeff_3__k_10,y__autocorrelation__lag_2,y__number_peaks__n_10,y__large_standard_deviation__r_0.1,"y__agg_autocorrelation__f_agg_""mean""__maxlag_40","y__agg_autocorrelation__f_agg_""median""__maxlag_40",y__ar_coefficient__coeff_4__k_10,y__autocorrelation__lag_9,y__autocorrelation__lag_5,y__autocorrelation__lag_7,y__large_standard_deviation__r_0.15000000000000002,y__autocorrelation__lag_8,y__autocorrelation__lag_4,"y__fft_coefficient__attr_""abs""__coeff_78","y__fft_coefficient__attr_""abs""__coeff_40","y__fft_coefficient__attr_""abs""__coeff_23",y__autocorrelation__lag_6,y__fourier_entropy__bins_5,y__binned_entropy__max_bins_10,"y__fft_coefficient__attr_""abs""__coeff_38",y__partial_autocorrelation__lag_4,"y__fft_coefficient__attr_""abs""__coeff_64","y__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6","y__fft_coefficient__attr_""abs""__coeff_70"
74,2.621072592412633,99.95453981714628,0.6747306899522447,0.7260629378912706,0.7260629378912706,0.2026602795534363,0.0292817972093626,0.7050398239698451,815.0,0.0,0.6491601743582043,0.6417636524945924,0.0953761823390387,0.6562384470766407,0.7052457148174605,0.6827998872814073,0.0,0.6636751223513745,0.6930952751255742,252.663426035128,1780.1948898928035,2300.6300030089537,0.7138091835309748,0.2734888004706886,0.0106381692044113,3301.890074253967,0.2344951323212793,771.3111971466666,0.7086973365617434,203.80694733188025
78,1.155592103250992,60.65503265996194,0.8704617901972711,0.8991667371712073,0.8991667371712071,0.1345241584739258,0.032659898762182,0.8980141089954163,751.0,0.0,0.8127814816839727,0.8056913529193033,0.1101031823599442,0.8373549084357783,0.8505859804137142,0.8391998278530647,0.0,0.8517203803862166,0.8719510864357248,603.2215846553411,945.5318960848774,4884.620229427403,0.8579018839507643,0.1252557017492216,1.0597876632190015,14121.238707599108,0.1835984531937135,1370.893572366273,0.5675944881889763,618.6282725958513
79,1.6133966332693086,55.738016059198166,0.8716842730948096,0.9147631264925156,0.9147631264925156,0.1180208576730059,-0.0044663907072676,0.8967592935729756,706.0,0.0,0.814657823852784,0.7998887906188754,0.1366718315584084,0.8657788743558085,0.8496953208798698,0.8468765515613975,0.0,0.8674553867855478,0.8711455471796157,1023.1397122320276,677.2397615979619,5852.977455629776,0.8578014072076947,0.1252557017492216,1.2820825201731978,12797.385201064251,0.2035008224849753,235.67684565843444,0.619154712353992,1173.816310780915
80,1.7125577462656951,54.64349411783209,0.8640181372954602,0.9181232547272296,0.9181232547272298,0.1726959107796847,0.0113221070749703,0.8834414446318909,723.0,0.0,0.8163649929583834,0.8078594418143616,0.1383247324816592,0.8737695572321369,0.8454869146791415,0.8416787688484475,0.0,0.860373294395456,0.8616016765657002,1262.1089839096724,658.3764353623695,2179.4613421914787,0.8487390115458026,0.155664698712122,0.7668419576435938,9026.753196431026,0.2035626649833723,108.32287699351896,0.5780958904109588,686.078126460944
83,0.3184493542710889,16.57727407745404,0.9879476322011294,0.99244580629252,0.9924458062925204,0.2274606529942199,0.0852175485365155,0.9892327301176116,681.0,1.0,0.9706674638462508,0.9718173999547222,0.087650907772222,0.9818431270880932,0.9864782367620396,0.9845814047416122,1.0,0.9831560284595272,0.9872039731209676,112321.16149879068,120645.00185285685,943442.9636542004,0.985020946074136,0.0453947781468581,1.7656690212153336,2654710.5247903345,0.1676887628959863,254796.74867390736,111.87839424629384,195760.5522938577
84,0.45412503941803,15.611396233174007,0.9836801442122296,0.993344232688882,0.993344232688882,0.0651957908148615,-0.099163242069395,0.9881468905355776,685.0,1.0,0.96879189373147,0.9697677861842936,0.0702405065350376,0.9763785145950862,0.9798859559395264,0.9770769302586934,1.0,0.9765183796322954,0.9814025248012904,424523.69258006295,242938.88267687103,1923183.355716624,0.9785533382400472,0.0453947781468581,1.789993843923114,3572623.327083323,0.1793628117880274,504162.9942684639,137.01548089591566,104058.34958690274
85,0.5802505881332946,19.595650619540624,0.9772730589296056,0.9893855821046172,0.9893855821046168,0.0319185946558704,0.0213135102953791,0.9835011749794283,606.0,1.0,0.9434043457756468,0.9413400218277664,-0.0394038070515704,0.946374328746176,0.9659896240368996,0.9543204150471476,1.0,0.9502106736751,0.9710471933136948,100583.42635662237,306337.6266122634,329364.56747292884,0.9603263178548886,0.0453947781468581,1.856766133573984,2121237.504907643,0.00127328962625,398942.5640948645,134.93223736968724,232036.5291355493
86,0.5579962142726832,17.55000505221288,0.9814250975468908,0.991584132328072,0.991584132328072,0.10649988402229,0.0568720001818616,0.9858162339599944,611.0,1.0,0.9555231301101516,0.954160514430152,0.0034776640167127,0.9594701288622052,0.9742236106958784,0.9652441124509614,1.0,0.9615093640204028,0.977525053664445,195215.98607975856,380304.00225158513,1533124.169649929,0.9700780920642028,0.0453947781468581,2.127257053930929,2537163.111895812,0.0605992388673771,46655.251860622215,148.73610108303248,177447.22245390067
89,0.1812138217044036,19.46604768579066,0.991531839902383,0.9896106985240604,0.989610698524061,0.3757742608828119,0.2575411724664155,0.9925003264738916,645.0,1.0,0.9790896004937,0.981658097273448,0.1752651112856819,0.9887542384325144,0.9909365880946938,0.9902068447043868,1.0,0.9903722100901652,0.9913650871278376,130346.59173845954,560896.5076762021,1506632.8418532612,0.9906102871471778,0.0453947781468581,2.0050282962894608,1959728.9178570583,0.2277735149344583,223509.2958692334,83.06269113149847,158465.26394713976
93,0.2607041092304532,24.624349371192864,0.9802145772721776,0.9833738692918326,0.9833738692918332,0.2463659001616474,0.0886382197649003,0.9820639516555464,706.0,1.0,0.9653385441206324,0.9673290566051485,0.0818705679324595,0.9759401807252678,0.9793576303462694,0.9775429880645864,1.0,0.9771922282926012,0.979600333092104,68022.57970235248,171921.64631269802,363593.7995523288,0.9784846747098632,0.0453947781468581,1.9369515337411256,903834.6490525806,0.1911057987557302,33768.23818797337,39.32462506047412,29717.339026577643
94,0.2459014541538295,25.82833580562896,0.9799242674779308,0.9817364698565044,0.9817364698565046,0.2604233954569425,0.1039754907115339,0.9819055939925292,705.0,1.0,0.9662971970793898,0.968410887012537,0.0915158989367494,0.9760998030713984,0.9788424615469924,0.977527643764546,1.0,0.9772326065167156,0.979533396334256,39416.903169364974,212672.34031949737,284319.734745219,0.9785067614491256,0.0453947781468581,1.8701142955049708,589773.1372622153,0.1982788815275153,46015.86127991374,47.79847494553377,15583.202235909284
95,0.2627423325550306,26.43857154823421,0.9823975690013822,0.9808519844490632,0.9808519844490632,0.3211338936657784,0.1863242505812081,0.9841259311784096,702.0,1.0,0.9682570983329368,0.9695865239607068,0.1157893072334222,0.9776686080122884,0.9812122228646292,0.9797236298464076,1.0,0.9794312239631816,0.981729301955436,59491.65128504992,92756.2779333578,576601.6509946361,0.980523377119392,0.0453947781468581,1.7228036513464149,588430.5719210053,0.1952159721224991,85099.00208164097,40.08801141769743,76644.40224075856
96,0.6024287693306521,29.07854917637616,0.9672297688689344,0.976823073236165,0.9768230732361652,0.1299135858345609,0.1132783636013297,0.9739804169213548,605.0,1.0,0.930001858392519,0.9271463381272956,0.0092717110268416,0.9324087140511768,0.9562659668093696,0.9414896019244048,1.0,0.936866939217626,0.9605930160989804,224226.431593987,598454.2020915084,1430877.8966462056,0.9483870442412274,0.0453947781468581,1.956177945643503,4126048.124392287,0.020844447540067,417983.961397666,121.94520547945206,485498.4491764432
97,0.6289309836205128,29.5335121063694,0.9660599054286252,0.9760694443624592,0.9760694443624592,0.1379218538285401,0.0880099579956313,0.9727168323445888,603.0,1.0,0.933652584861284,0.9308355860859095,0.0656654478293124,0.9343458438628818,0.960224043722434,0.9429457911567878,1.0,0.9382895832531932,0.9621867722337109,129263.61635392126,801066.1932627852,1451404.0810808092,0.9514720353096188,0.0907289936621287,1.9220335946831475,1029331.258204466,0.1035987162234267,413890.9424100431,142.19012605042016,228314.79656413832
98,0.7648889699769351,43.40865744610935,0.921957548264484,0.948366590161822,0.948366590161822,0.2026646337019385,0.0355469641147258,0.931082336989407,628.0,1.0,0.8851149939771202,0.8810495167083091,0.1547197337880675,0.8987182963442625,0.9471946597575271,0.8976230214536762,1.0,0.8928637671586401,0.9321381852770858,531745.6341888616,1149663.6122245237,2020702.794552496,0.9210487697786852,0.0907289936621287,1.776222691008568,4328599.167663106,0.3355387980120821,1305005.163902223,133.3527593818985,499771.0001185461
99,0.6024287693306521,29.07657339894356,0.9670361156475614,0.9768239227852205,0.9768239227852205,0.135163712955853,0.1150100338838801,0.9735917294681852,625.0,1.0,0.9294066518069332,0.9264001707931796,0.01013919863658,0.9320622811595418,0.9559735740706076,0.9415029658916616,1.0,0.9366511935923076,0.9603894597153494,230356.3051700991,626543.4691616731,1417529.897538585,0.9483637789462164,0.0453947781468581,1.945806989797665,4116625.5283530783,0.0250588120761298,417033.5579818186,124.24520433694744,487252.3717273603
101,0.7648889699769351,43.34892737116884,0.9223409092232888,0.9484833326414126,0.9484833326414128,0.2059990702005509,0.047270234092098,0.9311592734593358,644.0,1.0,0.8849824712553712,0.8808212837146627,0.1524906829608105,0.8988734269522918,0.9474774823948304,0.8974583574194976,1.0,0.8920835864330187,0.9324926122473906,550359.109755537,1158666.2877184255,2009828.7644826844,0.9209099515396244,0.0907289936621287,1.8064308643985296,4411754.887411736,0.3353444150048358,1299562.4409211865,134.29213232007152,504303.87004143046
102,0.2607041092304531,17.525832566166848,0.9887004408240154,0.9915187173395864,0.9915187173395869,0.2599401209852224,0.1188097986915148,0.989396153784327,603.0,1.0,0.9726905766731242,0.974788608387083,0.095453318454681,0.9847260032194678,0.9875537651428468,0.98631733319553,1.0,0.98551744005804,0.9881654958347424,73569.20163625553,178447.2419808746,917890.3292789364,0.9869601514545662,0.0453947781468581,1.9444348783876468,803812.5114526082,0.1829387469828917,126634.28150539576,51.26855546687949,76180.14660724011
103,0.3251396350257815,20.73634515943329,0.9854937323466844,0.9882310204232704,0.9882310204232704,0.2396489047871538,0.1298925484762338,0.9868878369017334,634.0,1.0,0.9682745440731232,0.9696947245170796,0.0645854541234116,0.9797026942719612,0.9828873415987672,0.9811872269210852,1.0,0.980530862626494,0.9841037977123168,76456.26937878568,210859.17557553647,498724.4986441457,0.9820228911462452,0.0453947781468581,1.7501815442925654,896391.8050413857,0.1387021206179094,81835.78205650461,47.48718470301058,68351.38604426387
104,0.3506887580180631,25.0494926306257,0.979129159803088,0.9829183192191192,0.9829183192191194,0.2540383555951707,0.1249379112734851,0.9807087969914712,713.0,1.0,0.9520644098888268,0.9536014279513368,0.1040413424727446,0.9712336136827686,0.9767310041556068,0.9736755701708956,1.0,0.9725540390174178,0.9780789178729092,61068.68696338359,104561.26232701266,421564.5681324647,0.9751000948827446,0.0907289936621287,1.9248149185500207,569552.9797311531,0.1796517763906881,60037.60742390968,47.709019769357496,60914.27486479716
105,0.3184493542710889,23.89531213236344,0.9821738719728522,0.9844277400394696,0.9844277400394696,0.2820172794227272,0.1293766804953981,0.9830018245158426,704.0,1.0,0.967008264577613,0.96881747189231,0.1006103425317435,0.9778972958270468,0.9808164352216664,0.9796146237851352,1.0,0.9785797929537704,0.9815055287780236,85300.33574865341,97948.6089139084,405884.3811699239,0.9803033849519396,0.0453947781468581,1.822965308930545,639938.7102185076,0.1979366572047736,60291.11380138226,34.83310698657009,39845.80548810573
106,0.2734888004706887,25.166406658502112,0.9799888235214076,0.9825482678923796,0.9825482678923796,0.2812377319403174,0.1216056605785003,0.9809271731243988,705.0,1.0,0.9648444096078478,0.966699641563506,0.0940338613827919,0.975478250760266,0.9787919366478496,0.9771999908546676,1.0,0.9763428287603186,0.9792840304043432,95866.4599588152,169652.2994801645,300049.0696390514,0.9781411766535084,0.0453947781468581,1.9570554540961589,803101.455231267,0.1993870621394256,39137.2720482575,37.67791842475387,60522.08256998585
107,0.2607041092304531,26.595938685745672,0.9789354637921488,0.9806341370623528,0.9806341370623533,0.2704845834252142,0.1127574557694095,0.980714635941081,698.0,1.0,0.9652145042364192,0.967180075198896,0.0962233269914727,0.9745460905622818,0.9776579985846596,0.9766668483529208,1.0,0.9764712498298594,0.9785150339989376,17027.16654010354,194731.97179609595,277062.86202807905,0.9775140106254684,0.0453947781468581,1.6861011467358231,430707.5358529205,0.2027669898508571,42795.406446584326,38.47480101878383,8499.16180968435
108,0.2607041092304531,18.18817859125777,0.9879968888764668,0.990873863307234,0.990873863307234,0.2436483110325844,0.1002715395064023,0.9889844434456764,624.0,1.0,0.9715656355600408,0.973669962058596,0.1039080405004188,0.983874374121622,0.98697973135328,0.9855397600065918,1.0,0.9846593844159526,0.9875690177173796,68156.92738605668,153512.26998472778,944730.1504806364,0.9861885888027444,0.0453947781468581,1.917889617318404,812598.4547709821,0.1912292931126428,128608.5040969186,50.234555599840576,77713.23720804036
109,0.339942290102405,20.04277814743242,0.9861416906413856,0.989011090726336,0.989011090726336,0.2289765415067318,0.1127347101890111,0.987621973843092,631.0,1.0,0.9684748858118344,0.9698176516349118,0.0901850684280861,0.9799105075771576,0.9840370418622196,0.9819793363832716,1.0,0.9808528584671647,0.985211916474244,87737.35573520097,197613.7903410292,473348.7396821952,0.983147145066836,0.0453947781468581,1.7254625962125614,870276.5007420549,0.160136569165011,93160.74223686603,47.4128627405364,85345.26144090891
110,0.3506887580180631,24.09162602121365,0.981008721122688,0.9841858562096664,0.9841858562096668,0.2566935523975824,0.1420261267405724,0.9824421822122102,680.0,1.0,0.9534064222449792,0.954853160569296,0.0950788306959425,0.9723656939645948,0.9784372240390696,0.9755127798336616,1.0,0.9738390645837404,0.9796199047697012,68542.70612609226,107495.04763931166,419815.8384015334,0.9765318020761304,0.0907289936621287,1.923622161165716,588179.1981745514,0.1616714272431526,91508.32092489112,47.7296066252588,55664.985648368434
111,0.3077028863554308,24.4517987075914,0.980807379774655,0.983704147144664,0.983704147144664,0.2599742523032465,0.1199051111344642,0.9822446712086116,684.0,1.0,0.9649492206206204,0.9665508449788628,0.113558742233052,0.9747391247970948,0.979022875164789,0.9767867463391384,1.0,0.9758747181538444,0.980208459594947,86617.17999750345,101591.51309652532,423069.9804366646,0.9777893791089324,0.0453947781468581,1.7740386155870638,640779.8947677594,0.1956313241877675,56561.784757993344,35.502104193876065,37499.24466022563
112,0.2990539114982909,26.84462304333861,0.9789961418643726,0.9801904106965944,0.980190410696594,0.2927579319955938,0.1343233701055254,0.9801069338740832,697.0,1.0,0.9637630391961556,0.9654713171835996,0.0991734087869155,0.9746603186063468,0.9778130457305432,0.9761668346117705,1.0,0.9757569195191678,0.9782407457524068,56193.68948444538,145141.57933497147,312157.70168122376,0.9772207752899688,0.0453947781468581,1.5974898201672136,816828.926569941,0.2012670150814664,73411.03430451098,37.25433255269321,80189.30471782439
113,0.2263634575785358,25.61637713149709,0.9812319703619092,0.9820269315789664,0.982026931578966,0.2873525225908726,0.130709745536216,0.9825903849131976,710.0,1.0,0.967291248498775,0.96920361601431,0.1059920629963581,0.9770124883360104,0.9803333468904404,0.9786529368416456,1.0,0.978860342679195,0.9807835571749448,16089.835060095786,187844.18929653283,269186.9042506505,0.9795262904858534,0.0453947781468581,1.836524614366712,416110.7204314207,0.2054072115163492,47929.56394010111,37.92917463352454,3242.154790191564
116,0.2990539114982909,16.282773593781947,0.9876634922482916,0.992705791904037,0.9927057919040372,0.2423907834701216,0.0859499184245438,0.9889329675153304,660.0,1.0,0.971057192214937,0.9726164040472108,0.0968656999761677,0.9823729572981088,0.9867907918013108,0.9844592320754382,1.0,0.9834881582309823,0.9872757771728428,115160.16714996973,115157.01452236624,942945.3703315848,0.9852789086522096,0.0453947781468581,1.762307756360852,2622819.35110538,0.1918597827623039,243906.16852337087,108.9329882082255,178202.76062703456
117,0.4317446210073301,16.71008727534463,0.981905484297296,0.9924161233426978,0.9924161233426982,0.064279895247507,-0.079601439448346,0.9867868509432252,695.0,1.0,0.9672064712437544,0.9684651842247424,0.0331533504537173,0.9745007273073786,0.9775733686291092,0.975197177303562,1.0,0.9746302642598166,0.9791559899792824,396571.2446041853,178927.45483034189,1892399.402975131,0.9764873302203853,0.0453947781468581,1.6395005308156223,3474504.545785059,0.1571493299835359,585715.9073379039,133.28492647058823,33296.3385305694
118,0.5346306228769352,17.954372926244,0.979222492805632,0.9911036460737584,0.9911036460737582,0.0328633954197247,0.006323894966432,0.9850838577963534,609.0,1.0,0.9493275484723556,0.947064751495651,-0.0306303981292539,0.9514860739230254,0.9691633808379504,0.9587592184512816,1.0,0.9549607175655588,0.973672275437328,242526.43973631703,333640.6583500098,1681738.8317846907,0.9639896169976022,0.0907289936621287,1.9523574501586856,2221770.212512532,0.0225521359059806,277698.09762212017,135.04272151898735,334635.2104732344
119,0.5790631779349042,17.744578709909725,0.9800746584327876,0.9913180772239372,0.991318077223937,0.0928469287549223,0.0459207296111819,0.9850478486361548,609.0,1.0,0.952458763574072,0.9510237837874462,-0.0168380144130073,0.9563560341385956,0.9721694926423384,0.9627790865438516,1.0,0.958871463704568,0.9756324069294604,391498.5054722419,240060.4325890292,814629.6218211516,0.9678754609167176,0.0453947781468581,2.123019718812944,2447378.6612260235,0.0542859494642022,352081.280660006,140.74057287889775,299957.0906124342
120,0.8629940119993615,51.98527216646658,0.9242976403619992,0.9259102642359802,0.9259102642359802,0.3233313735204795,0.1205338527057323,0.9237224327049722,735.0,1.0,0.9125938613562472,0.91429112906236,0.0873892895614604,0.9202472714569316,0.9220119853318616,0.9213600820119636,0.0,0.9209219832750924,0.9220779026550576,117.68140415483188,628.7476767296383,1175.99780401237,0.9220905141775768,0.0453947781468581,1.5824146299775277,3645.1406713908873,0.2218499659147541,563.8874321760962,0.3703189955255936,213.44777299483
121,0.3439503989661991,39.02689980952896,0.9570772893568884,0.958268169962577,0.9582681699625772,0.3176948598060818,0.1273638543394945,0.9575098694079786,638.0,1.0,0.9449739580591576,0.9466102483845054,0.1129396515514152,0.9536561921738596,0.9560802882328197,0.9544560132053131,0.0,0.9533561448497032,0.956584419674434,139.3054151719025,533.2945640711408,1074.2545713267818,0.9551503229154976,0.0453947781468581,1.802922327499808,2954.552646266773,0.2327285286378209,407.80848219198623,0.2062251470639357,145.61219295975172
122,0.9213282504305674,34.21526891786488,0.967247345558434,0.9678967752955928,0.9678967752955928,0.3289029610638199,0.1186707690208836,0.9669952594617134,666.0,1.0,0.963075036506698,0.9633186268776248,0.0818346478151869,0.9659001370553282,0.9661895652587692,0.9667850613866644,1.0,0.9658111971355028,0.9661376748660586,106.13547903831234,351.10920108563465,724.5919790324522,0.9666875627564536,0.0453947781468581,1.8511609248738508,1697.2237351224455,0.2216966517680635,764.7777288607423,0.4113019367553825,176.09514946018098
123,0.5756578004371201,46.21724630737428,0.9368817834201364,0.9412370773320986,0.9412370773320984,0.2988297734022788,0.1374422343327379,0.9385066018282426,739.0,1.0,0.9138337208309852,0.9125468389541282,0.1110043887521977,0.9247837369066016,0.9328339762149542,0.9291375534450156,0.0,0.927834181465616,0.935050322089509,370.10311476289104,683.6320009520915,578.328659834602,0.9308480622495656,0.0453947781468581,1.4880582078185185,3076.3821342490337,0.2099103095179147,617.847022529814,0.3547814490888362,61.73704350669551
124,1.0673428075315876,53.65552420457198,0.9141969542162796,0.9210114424737827,0.9210114424737822,0.2998340515372163,0.1208335300044105,0.9154503306014274,715.0,0.0,0.8934332478429099,0.8908645613086348,0.1079612546076586,0.9034690894016676,0.9117835776971122,0.9079362365905808,0.0,0.9061061189719896,0.9130219103246096,151.00382018771867,728.2503416707298,677.9577580091789,0.9086330195985296,0.0453947781468581,1.323089008058089,3368.3774634828824,0.2215075332061883,672.0526968568223,0.4246165208178703,156.17870140827205
125,0.4596347538649848,38.91119324183009,0.95250250267435,0.9585324094400226,0.9585324094400228,0.2871911938920394,0.1569077369411761,0.9540056324090708,686.0,0.0,0.901129383937204,0.9006279228406985,0.1049219504120834,0.9353769783456544,0.9475180337844448,0.9411391933904848,0.0,0.9375677981001348,0.94972955197581,744.2362648847862,1196.0818265910252,741.6261412444253,0.9450253913466492,0.0907289936621287,1.1805383139685506,2635.2898912342043,0.1821808705996334,771.6492340298457,0.3379490140889699,1056.9603569450358
128,1.4103243136670869,29.55839422140156,0.9728896603825864,0.9760600534764504,0.9760600534764504,0.3135970381566474,0.1494321904239973,0.9727290384951816,764.0,1.0,0.967540698578074,0.9682705084866244,0.0274868265660527,0.9693505995828804,0.9714119396401352,0.9692309045206616,0.0,0.969576793280124,0.970225494273794,114.21781060928052,350.2700256990989,805.4960394195465,0.9695723652974032,0.0453947781468581,1.2722158298650177,1415.3897713231397,0.1599082513861989,446.06345329265565,0.314701860896991,83.91549278999523
131,1.23398472274755,38.8588910144558,0.941346709073062,0.958626681241828,0.958626681241828,0.3241850833871463,0.12531085284727,0.9406503979420636,657.0,0.0,0.9162308859182996,0.9155577852706126,0.1838809565173115,0.9252454546099654,0.9362136457498816,0.930583389753582,0.0,0.9276582276287136,0.944025962256194,378.121223484291,627.2694983143978,1645.716808585578,0.9305109970115952,0.0907289936621287,1.1418653278838595,2510.09107389633,0.2433318024425068,405.53336834143965,0.2769869417570899,156.6724283612405
132,1.6879770149708364,74.19030968531975,0.8229160745982028,0.8475921369920402,0.8475921369920402,0.2483141337231237,0.0830968794936473,0.8341615552691607,795.0,0.0,0.8020719387341382,0.799193177389105,0.0656066932030889,0.8066554369066641,0.8176585267246731,0.8152416227758612,0.0,0.8098133652068857,0.8181170192464372,418.1837828811726,916.8746312547888,2029.8420018236968,0.821193983538311,0.0907289936621287,0.7679043358187556,3389.7056605860303,0.1883953580941537,771.53151568279,0.7746606183344986,546.7779279131574
133,1.8560058347113584,59.60638531557857,0.6574694243274479,0.9060596395252138,0.9060596395252142,-0.2646118655544779,-0.2410997862407069,0.8002804657510554,720.0,0.0,0.150197547697275,0.0683448884848459,0.1574810740801013,0.0912641210151058,0.3812258279707453,0.1738465932947301,0.0,0.1206871564619972,0.5264570108001967,2359.5822933700883,5535.0212600517725,6327.19617333423,0.2610593540700399,0.6694069932663577,0.0157123048428571,3137.469890264404,0.0010788481751179,1887.935998047633,0.4768536631881159,3915.17997083492
134,1.4896672906627104,51.50513328944788,0.9160021453185164,0.925252726191359,0.925252726191359,0.2855690294593599,0.0869894595892767,0.9186111649716416,778.0,1.0,0.9086342778782676,0.9084245428346436,0.084875116002203,0.9138532662008196,0.9158272905315112,0.9130725328728369,1.0,0.9142121125674524,0.9156061999192842,1081.4727531117069,1135.2653761470565,4053.6232140696848,0.9152891286706832,0.0907289936621287,1.6010178348634032,1580.319241583175,0.2227437140964246,330.5442980683564,0.977891618009106,987.1600074095672
135,1.8227600357703235,68.57105887875804,0.8099237484280886,0.8484129295490953,0.8484129295490951,0.2511661571307099,0.1217539823863415,0.8180818562787983,710.0,0.0,0.7352670347595276,0.7166797812150723,0.0737859326315447,0.759648138283792,0.7910796553686293,0.7888679140947721,0.0,0.7719802353540073,0.7991975158747046,315.0681717219556,932.311158304303,855.7641795261364,0.7915342434612777,0.2284647054834789,0.7358192801182281,717.7432392130695,0.1631653996268543,298.37681845183454,0.897209718286773,463.2429352932569
136,0.4063317134016292,25.79626628536065,0.9623735725601458,0.984685448365448,0.984685448365448,0.0883737692879048,0.0508567026816467,0.9722331231522896,932.0,0.0,0.7749054870950979,0.7404026313005612,0.0294313418245356,0.8986290278693216,0.9446931751455528,0.9282841963292218,0.0,0.9135407618191154,0.9533872745923564,24614.170535287223,33654.67892629292,37129.875422680736,0.9377500851280416,0.155664698712122,0.0571489059219448,34414.79517923351,0.0416819384970712,28583.6997893576,0.8065482066521467,27062.713013078283
137,2.1219678129653854,100.28087949985364,0.6454842613023263,0.7132412822786808,0.7132412822786806,0.2324804768299742,0.1136621029631953,0.6561069485823199,761.0,0.0,0.5554394954903638,0.5405070142122337,0.0125584082871391,0.589343590918767,0.6301305144385393,0.6183951913580252,0.0,0.5976889633415411,0.6160990196316548,1918.2955648090503,2534.4247017790267,3048.745304533986,0.6337599948717053,0.2459014541538295,0.028186152936967,2943.231217969528,0.1237938136209808,666.7934206905151,0.8044178657623791,1912.069337358792
140,1.2561670139878718,23.5097911369762,0.9784310637715424,0.9848538141870604,0.9848538141870604,0.2804748721517512,0.0983342695156144,0.979300361884156,596.0,0.0,0.9745834652387592,0.9751094390606012,0.0647413774732334,0.9766918489672096,0.9774053177524452,0.9769755669963048,0.0,0.976702774250961,0.9778509729420682,76.90913045116086,288.289077898133,834.1489969274268,0.9771860272349154,0.0453947781468581,1.1977488536778784,1359.1857368011615,0.1941136506041051,529.4146109868518,0.25241893302244,146.55355474882984
142,2.301256630988965,60.79547104398576,0.8357863508547595,0.8986207886059719,0.8986207886059718,0.268885308431172,0.1620573246741448,0.844655351771088,638.0,0.0,0.765333566489819,0.7523603027189917,0.0923217150494223,0.7633994786894933,0.8036300844202027,0.7743860038849948,0.0,0.7683233037342131,0.8259252881269571,562.141263459068,751.4022682563736,805.3906886405439,0.7840821542594355,0.2558432023415724,0.6953694213576518,2666.990489912844,0.1352885375788488,328.3578593409728,0.2380831502775602,202.27319548275688
143,1.2179005475178484,34.48659440632982,0.9495820335789924,0.9674096375923782,0.9674096375923786,0.3363726450956426,0.2278485637744674,0.9495400937011772,567.0,0.0,0.9227478985791628,0.9217819309418358,0.0315343428668558,0.934468175054394,0.9383153903069746,0.934666089286394,0.0,0.9377009229117278,0.9454119187044496,351.3688695955205,524.8546563951874,1658.7242459710749,0.933765403197556,0.0907289936621287,1.077281295857254,2434.3745201916663,0.1104178370902879,303.3881351539281,0.2208207184386535,195.55838151293352
144,0.9972960164086458,18.88968233159309,0.972214981102384,0.9901061993825114,0.9901061993825117,-0.0406018455763283,0.0113267734076973,0.9815620132295212,395.0,1.0,0.9350628136382,0.9323518632221162,-0.1273899789794118,0.9440778230997972,0.9545063748337488,0.9464086001597328,1.0,0.9452737257453292,0.9623318859365452,226.2041760889481,720.0893992080806,977.7475193222224,0.9492532159564976,0.0907289936621287,1.7927107900475034,1968.794711419234,-0.0372686877621639,159.42464687805168,0.110928804542127,102.0884099730714
145,0.9675189979089136,19.2225618329346,0.9750788722682824,0.9902460836959316,0.9902460836959318,0.042949901287067,0.0415693677324836,0.9822924951607512,346.0,1.0,0.950115855142581,0.947845689617613,-0.0710202138260047,0.9551075150715268,0.9616778372178304,0.9572911154068706,0.0,0.9560218246993124,0.9677079462988608,48.81026203907648,1067.0448983422157,62.055622958677205,0.9589291270025948,0.0453947781468581,1.6351299767021232,721.1315188864739,-0.0038138905092956,423.7713760737432,0.0856024097570197,198.47795237565057
146,1.1275900301675823,15.31915060870588,0.980916387483984,0.993388375197427,0.9933883751974272,0.0093204964207458,0.0231705269792242,0.98707335397206,264.0,1.0,0.9573514502644258,0.95635773216061,-0.080569953274514,0.961862685540394,0.9695299273804678,0.9642624684960432,0.0,0.9629688433386236,0.9747032504444608,398.4811899597186,474.89007462437326,1691.2840363139617,0.9662246722119764,0.0907289936621287,1.4726281616271484,487.4227979301606,-0.0068235111224587,65.04347105529799,0.1106891922592323,300.09648094311416
147,1.1672664087452076,20.500915618297626,0.9570828329589514,0.9863558174649124,0.986355817464912,-0.0414077917055322,-0.0164461166298381,0.972187735861692,329.0,1.0,0.9161235963393508,0.9135608179904412,-0.0712380846935116,0.914339003079028,0.9292401926331072,0.9168742076492912,0.0,0.9149477691747296,0.9420328827331912,309.1305444059842,44.1042306591114,495.88461632790137,0.9211222223264666,0.0907289936621287,1.7253108758563973,315.9459714434344,-0.0044210957829438,241.77469906883783,0.1113661217522727,52.61751660103493
