id,"y__fft_coefficient__attr_""imag""__coeff_11","y__fft_coefficient__attr_""imag""__coeff_4","y__fft_coefficient__attr_""imag""__coeff_54","y__fft_coefficient__attr_""imag""__coeff_13","y__fft_coefficient__attr_""imag""__coeff_44","y__fft_coefficient__attr_""imag""__coeff_12","y__fft_coefficient__attr_""imag""__coeff_33","y__fft_coefficient__attr_""imag""__coeff_25","y__fft_coefficient__attr_""imag""__coeff_19","y__fft_coefficient__attr_""imag""__coeff_21","y__fft_coefficient__attr_""imag""__coeff_45","y__fft_coefficient__attr_""imag""__coeff_9","y__fft_coefficient__attr_""imag""__coeff_18","y__fft_coefficient__attr_""imag""__coeff_27","y__fft_coefficient__attr_""imag""__coeff_48","y__fft_coefficient__attr_""imag""__coeff_6","y__fft_coefficient__attr_""imag""__coeff_53","y__fft_coefficient__attr_""imag""__coeff_16","y__fft_coefficient__attr_""imag""__coeff_29","y__fft_coefficient__attr_""imag""__coeff_36","y__fft_coefficient__attr_""imag""__coeff_5","y__fft_coefficient__attr_""imag""__coeff_57","y__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",y__mean_change,"y__fft_coefficient__attr_""imag""__coeff_96",y__energy_ratio_by_chunks__num_segments_10__segment_focus_0,"y__fft_coefficient__attr_""imag""__coeff_17","y__fft_coefficient__attr_""imag""__coeff_24","y__fft_coefficient__attr_""imag""__coeff_42",y__index_mass_quantile__q_0.1
188,-104778.74220150402,-724596.8726980041,-30625.45062965904,-144173.7745324386,-35810.872379204586,-242985.84442138107,-69769.64561390923,-27185.82750310009,-37839.63917905816,-54395.331706330486,-41837.05182645738,-266170.1089426987,-174607.08980351253,-79088.00159857824,-47750.88610699498,-169063.24205932117,-16528.25035752439,-168949.34045594218,-70868.72453455832,-68227.36372676308,-123211.86819539122,-41206.294564641365,-1.9070446019174656,-1.9070446019174656,-19221.958075088995,0.1404592598483729,-110035.87725465282,-73091.7640330454,-58154.48506761741,0.0808333333333333
189,-109553.60893243576,-436378.0712594474,-18313.841728264862,-89330.02522470756,-26865.830498226496,-147176.60985578774,-52959.14760932856,-61329.95001827313,-55120.29093697132,-84573.15410291651,-23537.881052534605,-142056.11296718076,-106484.416413961,-39640.00351683406,-29537.86973120511,-299668.4793801423,-24475.19144186454,-111887.7515036368,-46257.230308068014,-61570.75387577453,-706626.282080347,-10569.70053341693,-1.350562734472697,-1.350562734472697,-7211.780118945734,0.1646153687107016,-80092.33685862084,-47984.161941412414,-20808.137685484824,0.07125
19,55734.35479064056,-279711.51945694874,19742.17359691571,9859.040923987191,26680.10472036736,3819.724090176148,26673.250088661545,35045.3390881346,38969.59657855214,25976.52627000156,22679.0433217928,49051.59389703041,34049.70261473988,36707.43661248776,25106.1316297074,-40239.586859286486,11830.07564048564,7811.96542537122,20854.69858753692,34582.2451472223,168409.60637024062,14163.604495719694,0.4501875781575656,0.4501875781575656,-356.95726870213593,0.0334043172192399,53010.288504814096,23048.158604498432,26905.529053479848,0.1983333333333333
190,-131066.1130543798,-362551.4819146603,-5838.021518903657,56023.09591174127,2717.50629224608,36174.06010587695,-8604.97826070837,-50218.58118598536,-74928.27622308824,39896.13432384888,-8717.000998501684,-90813.71043216575,31805.89892534084,10285.983686045993,6773.951020607113,202203.4019012594,26187.936878872424,11003.405198986302,-30599.28208687156,-21823.14594278272,-676072.811324059,18785.43012351292,0.3222175906627761,0.3222175906627761,32.86098849472154,0.0844458052480624,143227.92007879826,57327.750245780575,3063.055135468948,0.1108333333333333
191,221045.2930395251,891258.9403060938,33918.383659603176,99831.86344748492,49461.98750613355,123200.11999605848,34769.64020746285,-35572.00869663288,141878.17317472716,118888.0244613204,23583.16079591363,220742.66137863183,42857.03066142807,67541.35981582943,53590.11484521035,169739.16877908813,27573.273602364097,98506.37683767948,50280.869946651655,27756.056068085505,239660.8950648752,47007.34854401492,1.7978324301792414,1.7978324301792414,17430.78076430192,0.0733234084154007,-16720.482710342287,58764.88803550956,49585.68834411954,0.1104166666666666
192,2594.069396982141,324125.209955168,-7774.488420568493,18346.888034558822,-2486.542127420954,100582.60376272826,7888.035564532796,11916.07636231419,43773.72194130315,13361.839006113303,22905.998843741,-3792.593603860013,78303.24378612959,-12057.623795454589,13413.651839036893,-34984.19687069896,21404.11514544918,95325.91523323052,-16098.004543245026,-14496.168550973844,400970.1745644307,2322.3804677690105,0.1087953313880783,0.1087953313880783,-3708.6240424908415,0.164796385342114,-6846.254900378318,-11722.307512349926,35914.90737567002,0.07625
193,-10545.72736524258,143462.2735568047,5884.849641383606,229113.525342362,69633.07780490334,154207.56531783476,98465.01365730604,90241.0506004976,200197.3397872171,84068.59625497431,56536.304248337896,409692.8161560176,63559.948350686536,-26166.830784491376,35575.0863753975,448153.0912508054,-13605.49005252535,132914.58184248483,68279.60263900748,47375.83670495234,602194.4785572308,55151.26251859985,1.8332638599416424,1.8332638599416424,4646.267402840347,0.0077865447828808,24556.785914149747,70298.91058942256,3867.591320045792,0.1995833333333333
194,-106766.2803658908,-704995.108154782,-22586.973914731498,-147726.64704517927,-36962.06592094394,-245818.45464314384,-65778.39979035617,-29845.61498926653,-36196.0696831474,-62250.56742622089,-36322.899465684844,-258780.7584749384,-172495.18256094382,-86536.18898007396,-43265.98216942663,-181412.09563539867,-16363.170396644182,-160077.23279334014,-70651.387329124,-71512.80527752955,-122899.40717251386,-46355.58482994975,-1.6665277198832846,-1.6665277198832846,-18754.94188982668,0.1399715442277359,-106248.09733516556,-74134.82894284408,-57264.370191481365,0.0808333333333333
195,-108907.8283583352,-426058.1391309135,-13589.679430266731,-92928.25819403472,-33256.5578800583,-139062.07648526097,-52735.295127728925,-60491.15513733246,-51605.92996285182,-88209.5943278012,-22940.738227151465,-144681.17096408008,-108500.90590101512,-44312.99714014048,-28179.004851034595,-291970.1107438731,-23981.26337446788,-111234.81965302848,-44650.64614803231,-47714.45903177232,-713548.7521760014,-9689.65146028062,-1.2492705293872446,-1.2492705293872446,-10076.392355615875,0.1635903257112072,-61141.990265966815,-49107.21289263653,-10388.979292122292,0.07125
196,-128256.59592323747,-363265.771852276,-8489.600078816113,63540.76299969779,6815.457851398025,41095.64306214746,-12975.22463043574,-52843.83339532601,-79634.94577559904,35502.588589838284,-13077.994324478825,-87208.67406849122,27448.180221950774,10818.688721867513,1147.461574551375,192836.97841734544,37094.72625642871,9129.350210636738,-32249.02824749165,-18946.17019866809,-679910.996283087,8873.679513337109,0.1963318049187161,0.1963318049187161,-7131.671987231172,0.08539088701973,140036.1109072881,63043.166049503896,1170.1082602869342,0.11
197,190328.9555324856,834682.1506663603,38685.44992574427,101687.93846571326,54611.720558203946,123343.73234573715,34425.95887881328,-32954.337958372605,130889.98384705992,117329.41562822757,16538.963438980016,175954.60250015202,32631.72694187381,67498.21023616631,58868.55683776487,160507.33522727777,18297.556072940897,83274.94507434327,35538.53239418182,31548.06300288272,252879.6596236501,48460.834779397046,1.6902876198416006,1.6902876198416006,11364.921114928908,0.0727916919686145,-14767.32226859207,51383.72592477735,50404.60840324926,0.1116666666666666
198,-135.25281453414777,1183.7588883557846,-55.79028513037159,-108.3120159537236,-59.285664518908334,-254.9768334160094,67.74873300107933,-100.36075156648204,150.44410620454568,152.79913739611146,39.33304211623975,72.01126066267743,125.99288259470444,-27.480563142212983,27.069517751252857,277.61611945105744,-71.04857196495436,55.04418632801371,-142.12931031642907,172.84584485726322,1330.7934097909117,-7.135405048392734,0.0004210087536473,0.0004210087536473,80.32176812523532,0.1055395362258227,45.36400326817882,112.88839216682769,10.906315166241434,0.0975
199,262.68689415950286,785.1092943856684,50.82710308075474,144.42342246651648,47.65974732394707,231.7691266732905,-13.96654741901328,141.08200528423666,69.86051180132665,141.6010524533757,135.02726631760666,428.0365571990608,118.74018312935058,49.60232031566829,-48.70813666990794,283.46389826261174,134.43137887436774,-34.48557246991081,55.96288374420188,22.61055806387868,841.1378678315496,43.28681148995108,0.0034556065027094,0.0034556065027094,8.753611654282974,0.076423664440734,201.48488180411272,116.34869270018402,20.625936616612755,0.1141666666666666
2,656.4167124797114,567.4116098547879,19.092266919279457,435.04701821072047,54.07972635826792,195.9205080056306,134.1006553037381,124.9072715959565,218.5237058048897,227.1262258828795,9.743120921429217,680.1088087743008,112.42763436496594,157.5102028287039,-95.41673617892944,-506.67487845043,-52.76905576715416,197.7170812661132,136.45713292301645,-20.247830840374167,-188.72900678221745,-108.15402020569796,0.0033764062001667,0.0033764062001667,38.89895906640108,0.0714984128512905,-148.70483622283942,378.83187871906057,269.25578014150403,0.1170833333333333
20,14245.206984754555,243306.05528598028,20426.68524979736,88123.5197256467,17594.206326038384,144073.33255583688,12339.423052950358,5646.404126017202,45385.7233613835,42032.53094786713,16764.91741495202,34912.29677525316,31017.62699558885,33633.214761393334,13841.46535997524,136357.81882702393,14824.925926066013,28392.93554765835,31444.594915255017,29155.330976871504,539855.744313759,8831.795578939424,0.6973739057940809,0.6973739057940809,5832.705945785225,0.0679417355245294,38696.20057702071,29006.67264842905,19756.180029158622,0.1141666666666666
200,-500.2404039489672,-2767.7530470597485,-84.66798460923702,-99.57974533279712,-171.64906450327052,-542.5331950609614,-54.34087003790225,-180.0629676371358,-54.61280289341191,-13.44435884902559,-76.38865895295318,-676.7512824841641,-545.8351170082234,-83.02351905031519,-172.31382497608365,-372.9312103971602,12.373748483128129,-452.124001187059,-194.7735701949043,-159.86994724045425,-611.7405832577642,-139.86487007205537,-0.0036098374322634,-0.0036098374322634,-70.72504004364268,0.1120843463589535,-384.6163873874565,-207.3257359463976,-152.30200641403917,0.0941666666666666
201,246.733819675482,996.0687368049968,-5.454049993643057,138.46755919969482,163.9462318815526,28.637918237035727,-98.2106379459999,128.32817150919846,109.4783285342234,155.48252158815194,122.55328169613784,333.8215580045456,167.00755196286403,-46.38730769059332,13.18296542910986,456.4832911750281,-54.47982528925472,-59.40130032828414,-20.39864321614948,49.65397035003663,856.2783601401925,-135.62505283297764,0.002580241767403,0.002580241767403,118.21066259586212,0.0963861160250201,-95.29052341260012,135.30786286168438,616.256416232442,0.1020833333333333
202,350.30961622916783,54.113337025628695,-16.793265009199583,81.85348048368797,-126.70353570236117,-30.2161299693921,108.00657098398408,270.5812078869882,182.93848777361148,-26.59922165334316,329.07556319572336,282.2932804283249,-32.854768426190205,67.75378426699474,54.63184998069538,359.61184041901925,115.37736642887732,24.88374816055721,90.94926114488736,207.15888866592823,328.01871376905865,34.41752035849859,0.0015673197165485,0.0015673197165485,74.73914003793425,0.0873245490966038,277.3377717044123,-23.75900157567348,322.7097632783266,0.1070833333333333
203,-583.0390360598852,-1748.030789212979,90.35076443035902,-309.1718875824179,-99.3338203421728,-616.528983693044,-20.911734588280865,-21.32143353993984,-266.4122206477817,-246.51965550687245,186.7002581102525,-123.92179096115215,-267.31894784913857,-254.1507190847813,52.19063914305528,-383.1351404675943,39.96481162363738,-27.7587475598815,-163.29265346572112,-337.68774915969715,-829.8966767927657,-48.1189922987172,-0.0031388078365985,-0.0031388078365985,7.342991443694107,0.1440272163867698,-82.07862946355905,22.0224473111234,-243.78352951931845,0.0829166666666666
204,-205.90979681591773,920.4897840925604,-47.33402390938897,-441.3298224861647,-68.46737609262685,-96.06543558209869,-110.1313298018394,-136.8344516319639,129.8444813454269,-30.359067933852675,-215.93967185704432,-165.8237440457734,-175.00042496789806,32.15670014376289,129.73965998363096,-165.86997377699373,-83.9932375083173,16.635286439538643,-261.01683930187323,179.06318476858408,466.89805661724085,-153.32270685832935,-0.0003376406836181,-0.0003376406836181,162.78312212689673,0.1449123260622558,-248.30841777124425,57.587200775779735,-45.977189308784496,0.0829166666666666
205,366.9444817619932,704.4738444662578,-1.4211006996849704,93.24695500934872,107.9188003491088,75.11680335579598,0.7459681042881101,125.90911655113636,182.3255750546503,90.8206155146867,15.883003132199985,369.4402837004795,239.3900132353436,55.69261823995717,93.74048853211993,301.83632914052606,60.989445087928914,165.83454603095714,167.0918740326534,42.1303311505177,542.4762389416219,45.14813145499219,0.0026927886619424,0.0026927886619424,56.231429005683694,0.0777484823936225,99.70328739785052,125.7048405465001,6.450766107341543,0.1133333333333333
206,-81.4137836365809,-1027.982919103415,-41.43467268652465,-136.01218005444136,-24.451171428159505,-236.47393276804613,-20.26764638682297,-20.719621641544823,-1.1009815543811925,3.753239932778176,-41.94741468836156,19.81300419974542,-181.0201317048897,-83.95643130243322,-25.142029645661776,-295.9790662853494,-28.614400786723696,-166.6332937881323,-91.4192425726574,-1.5828200270634962,-8.209339027925814,-30.54237037970801,-0.0009170487703209,-0.0009170487703209,-50.15819889334948,0.0997923372251198,-11.063454620432871,-92.56576458824976,-49.89496105579271,0.1
207,157.70403491112947,101.38687994084506,156.96150028248934,151.19550875324737,-43.52213134517276,-26.03428659995977,156.0560441485952,36.18519692725829,18.37456297545458,-2.671408423724472,-22.261894840659984,-13.73585972208311,172.60612827342536,104.0634821061763,38.41698077295233,102.2267884133998,91.82162724982878,25.054031657676664,137.9584362843476,15.417650476499825,302.1613894818844,110.63384421383518,-0.0001792413505627,-0.0001792413505627,-0.700405241132124,0.1027607297040866,142.7466935183669,-16.785767602339636,-45.10990812175149,0.09875
208,207.9235790250273,-95.3203625173677,-1.164841219837733,-20.517304764487097,238.8375968445566,132.4128600965754,37.52681285949262,38.24483104212111,86.3101004614642,112.17731604183064,-19.908019932307848,131.00752075433027,-68.31200691153083,129.071572033693,62.91227180678736,113.7657916180778,88.57424410361631,83.74049550524427,-4.103807659069297,79.19697614545932,444.4939055985769,-24.581624407162085,0.0007336390162567,0.0007336390162567,14.858853965340112,0.0823507421256206,30.924812668350647,8.072582263875258,-194.8982448495351,0.1104166666666666
209,191.10635917020988,22.11002289320812,73.57391921400699,268.65372339149127,-143.550292418627,388.8071818461462,-17.291240277078884,173.20090976030377,153.30533847628814,172.25448509930402,211.72537791724048,150.70705900729445,161.05204754184084,65.21653450332083,111.20068995649746,-7.720598836159596,118.40750692240644,250.1537002217378,37.31775497973255,35.976101880484514,467.8901925791204,87.28932897883169,0.0017298874531054,0.0017298874531054,-9.03609230086544,0.0998184508648879,76.98404513807337,10.151834444180968,-201.36556087480312,0.1004166666666666
21,-36880.11159994464,234777.29640681524,-9152.750283154415,-26842.07035618506,7407.587410057675,25712.03290113704,15376.553208750029,-4357.531920522026,-10557.585366649688,9450.158808808546,23935.382816856625,2699.4058454600163,48223.50370968554,-4823.478477489916,16894.211756298188,-118672.9794505817,-9000.993627767013,48837.52727488738,-6653.538363932725,15063.356309318217,69917.82012474624,-6489.848576313125,0.303042934556065,0.303042934556065,-4424.44094297227,0.1633041074051491,6029.570316701032,-6375.927633323794,10905.920160657884,0.0775
22,112097.30584564472,575688.4270200222,19557.54757280156,114023.75071940254,35486.978816953764,93406.2992669969,42511.38762664946,58209.12663564656,66228.82296892315,82291.58394932907,30858.74221612242,190433.9036205944,115964.4903358088,70022.44156482843,36579.61654731115,238463.69530055948,36625.87709954819,58859.17225109433,39837.69584150992,15544.68813882035,377971.7976775531,4910.390412793096,1.318882867861609,1.318882867861609,13231.035146996648,0.0317407969885432,121151.91475733156,39151.54222410894,47651.0212428922,0.1525
23,-138503.52115638886,-726357.5000422467,-24454.181640737155,-115970.4540289947,-24807.24395780691,-159540.41935846972,-56993.9620936716,-58695.22213585232,-52606.171846687095,-70954.81828481836,-31137.77884831439,-206072.94564715723,-130099.14081624782,-49588.31193945917,-28841.95698743266,-53792.32674790307,-28948.451148577475,-152753.44828084856,-71845.54696394564,-48477.21627981282,-283856.01251624024,-39046.66447079903,-1.5952480200083368,-1.5952480200083368,-25917.27549756197,0.1191033137903088,-81564.57609471481,-51498.371508189615,-38128.64632799403,0.08875
24,-223714.47973166287,-544783.4594687831,-44335.98904441912,-114247.52707611934,-46371.88822242485,-133090.43395691217,-77083.31951940051,-81270.56877438819,-95782.45925712278,-93195.54155364912,-47252.58056916922,-214907.40042429345,-139109.49639914537,-74330.63197786268,-51471.77545999954,-385669.398082505,-54782.90808423111,-118144.43357115918,-58822.86044671826,-54653.127846984105,-823360.4854914818,-34979.60093129477,-1.935806586077532,-1.935806586077532,-6138.406865178614,0.1608778105909778,-92406.76582390768,-74143.95299588297,-45273.466927819405,0.0733333333333333
25,21652.6067018668,-182164.70825026283,-14938.91377893775,37241.66020602472,-6310.329739300465,57725.29436544266,-2633.315434762226,-6254.552295110711,33221.62022531647,15351.047927849046,-5949.890048361936,-11519.838787083349,46061.09683360031,18875.164959267848,-18681.04373322306,233927.5024630428,4406.487705163829,-23571.77690698258,3493.345781866732,18531.16988473304,-205194.53054395603,14680.19497073435,0.6006669445602334,0.6006669445602334,-5065.375888674318,0.077684665555872,56507.33329451599,9154.685429616358,-93.70758758924283,0.12
26,221601.3239231881,803242.7378890368,21691.395497560705,117047.8897338954,72904.82620246324,55335.76408718144,50496.28964070644,49610.7233600206,146466.89053822594,98047.9026819432,64355.12240024464,254951.68781797207,58384.21126105669,53297.89874974721,59812.51459474977,154147.23559694714,19073.224377465995,119218.22331775242,40455.08789063918,53120.272875627634,460979.5478597489,50065.83276833476,1.7619841600666946,1.7619841600666946,22139.9616273618,0.0665172485108482,69590.24577809838,60554.64562770365,43490.803044789565,0.115
27,10.511800093046176,149.46932082632082,0.2581915543240006,46.433960373813086,16.37153049761788,39.451252334030585,13.832223884148604,4.403412368038682,0.7113203553269625,1.5718838036219969,8.008462698739587,-18.71014581066669,42.09191064172215,4.181199510051787,11.947700170735525,125.8118223176961,17.352397530474335,47.038538035765406,-2.1842461706667704,10.46267229468641,130.317379271716,13.649944733898646,0.0005210504873739,0.0005210504873739,12.409620409802065,0.0504679667084985,28.93122682602434,2.8601892605639776,17.705791536590702,0.1304166666666666
28,-106.4872461400004,-3.5852449572854024,51.62270797829399,-2.0939623714072804,-2.5754751604505906,-84.95078333833943,46.34279725507928,-85.36730446622147,-35.56086742586796,-90.11294683298244,45.26849991294465,-44.13435910583877,26.05692752948058,0.4227407887835821,-20.663430063041908,-173.92230573366837,91.25196864295457,-62.15142428201513,10.84087055390606,-77.61504115571259,-156.6785425667153,7.317347636278299,-0.0007989439878824,-0.0007989439878824,52.030641469757626,0.1591440619606918,1.9819773048028675,-25.30612437354368,-32.359497859676374,0.0729166666666666
29,14.877499830880929,-89.29384411955243,-0.9476908201615786,4.039843919202161,5.53246280012853,1.001801795289753,19.12665658855364,33.04729258083309,11.081825742773017,10.571696695353484,15.452459064595942,76.16821451470356,35.624152702846445,13.78296822771059,0.2953345563536858,-117.89643624478626,-3.876891225941704,14.207496638987852,8.650220391285616,-0.057611359198779,126.0014759818806,7.099713018583048,0.0001042100875364,0.0001042100875364,-0.1541255757873827,0.0701423113296249,21.24922403347307,-9.190266511148952,10.390499703668258,0.1145833333333333
3,-461.72486361921904,-1239.3397360539711,-84.62378076547559,-279.0255301695695,-143.65974742641674,-641.547837896052,-48.44402587275627,-340.29233193504945,-165.2658927421391,-260.76925194311366,-81.92047046929898,-165.64595122924834,-203.984994439828,-218.8360683818416,-28.472527115706733,181.1684535596305,-85.55407318876135,-305.8486131112075,-317.1863668937592,16.142930155313056,662.7326424476078,-148.19353564921818,-0.0037862993171321,-0.0037862993171321,-31.65814597046453,0.1480898863891684,-195.79348108332468,-350.19452250292323,20.61463593343929,0.0770833333333333
30,-117.5122645495632,-214.7532170061719,44.05387896929889,-35.083585826031765,-100.73557492582874,-27.33903596908576,-15.219863319791903,-20.80055513112841,-31.19632702811494,-18.17884791214781,40.005768644753005,-37.05283640706892,5.7920045644125775,-37.63123197515196,55.463212707183885,-47.573704893576384,-54.48797548748517,-29.468756967182976,-56.95249003584334,-9.001875369847898,-240.62176570981904,24.638649582234,-0.0007989439381909,-0.0007989439381909,36.37355845643205,0.1764977385852632,-79.94308856822002,-39.67834255255868,22.555619262468625,0.0629166666666666
31,62.39611271737075,328.5951747781314,146.1007728109022,65.86507909574283,127.60368387624462,-41.15946682866647,-4.696447904465929,40.266675492115176,56.40425758307767,37.24460649133295,43.80089420255928,134.2785352210019,153.91558686069402,70.17982870525492,-2.39657389866697,423.6705329735481,-28.211581499392288,253.1710018038264,81.07471041764472,129.44476732956647,384.66761868540993,97.43753872321882,0.0014936779876115,0.0014936779876115,-9.086316970674012,0.0186085522232117,90.9421872633826,109.54590758072476,-12.693736548646424,0.1454166666666666
32,-9.47509768697797,-262.1554636937916,-64.37539866290304,-22.036667090921654,-10.507952366288162,-52.00442598266386,-33.15810236569132,-34.96698306012299,58.51060066939053,16.063639006765797,22.77677935387321,4.262488360959996,38.7179867133289,79.97910795409291,-13.077419690875123,-142.55561567581242,-28.908002487520733,38.97089260324415,-32.332540747039694,-17.282708096109552,-47.52840288501209,-30.64623006402916,-0.0003473669750187,-0.0003473669750187,0.1168077849415079,0.0982338095497007,47.89703205977395,62.89389097423178,30.22927927562016,0.0970833333333333
33,-216.72986963261823,-339.8127817041872,-259.2931939682369,-191.82706022740413,-111.11124943789709,135.51650071531537,-162.9198328376123,636.4765580731679,17.656815665131646,-307.09981052826697,-62.27760309937997,175.24756027399053,41.93425883996793,96.9971282912838,162.3904593378589,-30.91464929607104,-281.5996555614222,29.772638822124947,-444.9357795012615,-16.38897571127392,-917.4550493114816,140.67594129818264,-0.0011213005418924,-0.0011213005418924,-30.186844156838788,0.138159255716115,-332.5813039089274,209.96825364384048,-194.0108582810463,0.085
34,314.1327667758871,790.2090760176164,41.02688233610741,149.19486787141125,102.98098882140562,38.7837020542492,73.97796997060817,74.11543198441103,-37.64494528697045,37.301538793744605,-48.40821904080691,316.448098882483,357.72827242491667,147.9828625235258,70.43518482118938,353.42945922232093,4.742588064084519,101.49435724975086,132.03881691247904,116.4642444347939,285.1676740515864,54.58976351019382,0.0023926636098374,0.0023926636098374,-26.009147117787577,0.0811794734094277,241.48594351028584,117.28476685789666,110.47968601835872,0.1104166666666666
35,-78.10183568530158,-708.6512859532099,-8.209864796332656,-15.515821228142334,5.211257606782979,-113.24675107341578,-9.66805472550132,42.25138761655566,-46.38699383218426,-22.864592932086865,4.478765583647288,-122.27099871095652,-176.84697468675392,-7.3302876426664545,-18.49105634567913,41.502029286149885,-67.56081827474226,-139.87830086962452,-40.045641423477306,81.95835953529385,-557.4725382874026,22.95273650617049,-0.0007586494372655,-0.0007586494372655,96.97510353773092,0.1005807604705637,8.418955475522246,-81.68317732119601,-51.26035733875545,0.0995833333333333
36,-38.1414832832462,1947.498104049156,-69.56684163151218,510.8698254008622,392.9479698405728,232.9377282749836,381.391497262261,-142.9647984409701,254.2011821620253,203.52992906488075,282.64824820530134,-30.468326971896985,146.9539810114706,-408.6418133193719,21.390699443596308,442.37108285711815,-75.75278672284918,346.7792782826243,-59.607250313079874,-251.45476108207785,1390.9170098613536,-60.75540289464544,0.0024593580658607,0.0024593580658607,-25.09242773993764,0.1031418678030854,236.54059475629035,13.966909134370027,260.6749946603822,0.0983333333333333
37,212.8423907122124,573.4391548369094,-8.598246297973724,242.05070997797984,113.1950244170007,233.42913739079128,100.09430712698756,96.76766125449164,200.6775709451959,70.4882575433803,-64.33645024435708,411.38912155649984,123.75129435787868,104.75742139396796,25.7685386671067,301.73949468463775,65.04073076308703,183.48787512224985,162.7016267143417,-24.83295904100536,474.8944440550882,104.72712579859196,0.004560233430596,0.004560233430596,45.70715936796903,0.0765351954701321,129.87279876037394,147.35709227796747,-124.28114295643871,0.1145833333333333
38,-11.915499745146224,32.69335095769247,-126.99809689270106,214.1338381569048,-147.9621426043822,304.539610727158,-82.52530101277374,-191.5131149519599,-27.98816453321528,-81.4251451541571,-339.342083163256,50.34004429244273,-233.7594022214396,-119.21483290032788,-166.4338423887665,158.51156860373928,-154.04385226563107,59.63267365221046,-79.37668974462001,-38.75245303159852,251.2401532094817,-163.70961889174637,0.0001125468945393,0.0001125468945393,45.5272323527365,0.1046647472586311,-143.62908232398792,-269.312834613276,-53.25332315940144,0.0983333333333333
39,-13709.097928295882,254561.9229561413,10099.810665123628,-35866.80906247863,1440.380814041138,16781.5808006702,7269.224713201165,8917.602678087274,-4383.200997702137,3565.591635779379,4471.582341067578,-30259.326818282072,17686.81680991412,5886.03948573413,548.7679007428176,-62860.69848056327,-2056.572855941243,15563.13368569925,-7340.89799236406,80.37440038982277,196775.02435910885,-1081.212803412638,0.0137557315548145,0.0137557315548145,2204.6896623171306,0.1877098840096728,-12217.541299717435,751.6967733942329,7389.684330680639,0.0708333333333333
4,355.25550209366185,1445.895373737215,17.414022199836996,355.0221114367312,-61.29393605145755,290.16842452078504,55.35416631470648,-43.27046060407074,-118.33287992284092,80.69952299623122,-17.261060997715177,239.2526215270638,204.13732943978047,72.75287842687578,149.55542330467702,921.6125055603882,49.419486534154856,182.69901620671692,49.34062307405258,-38.96419774027185,1459.083106503109,-34.182103405122795,0.0023273588866611,0.0023273588866611,35.67954683863344,0.0595882615078292,269.65469676502266,225.0657569774945,220.66225727848456,0.12375
40,135472.42145567248,460759.2020897309,18368.67427918294,66039.37792717718,31087.60127368249,39476.75418241011,31268.39870544356,70084.94992842592,48009.51777229807,65877.97528616848,17466.816072850528,153371.22621010343,120663.93284114228,37017.52677928438,26716.66615224837,213189.77224672172,31606.19794276076,45817.532543648325,49565.84183005043,31306.9187830582,303328.6319913981,21473.28232914414,1.2509378907878284,1.2509378907878284,14453.89357944906,0.0064194282879845,130404.2688601067,48058.56361709978,34727.641078159,0.1870833333333333
41,-74489.95118766665,-635081.4075107584,-17806.224355094542,-59876.57506649094,-27098.2803433227,-128383.60512197176,-32100.347425888067,-32091.16763812184,-29795.79829206947,-55920.88437575834,-18102.65415211232,-118889.917073637,-125759.991424351,-52739.99382187727,-17258.576031509183,-147167.75139701203,-15802.470147564683,-95949.36170381664,-42953.067433869546,-38017.801861824046,-254579.86874285823,-15738.938958068946,-1.0650270946227596,-1.0650270946227596,-14803.108447711616,0.0997949922109846,-67373.23576125283,-38889.08080923983,-26267.20280853456,0.0933333333333333
42,-107157.63193807867,39613.86555025128,-21645.40407712394,-102281.62745183783,-27758.73297980408,-83525.86720013779,-39267.87161109697,-48654.25815744699,-73586.12582180675,-59897.587642638086,-24064.185243332387,-73536.80312373018,-46951.74167360356,-38852.46736914589,-19751.092135973315,2520.299508456652,-17317.85419246726,-61271.97503319822,-41575.48205760472,-20794.382853762,34741.82564338314,-15955.62361094402,-1.3343059608170071,-1.3343059608170071,-5933.529634722082,0.1534510385389167,-78518.1354951091,-43564.84096515863,-25392.996148828563,0.0725
43,30697.448319977106,-319357.21075979393,-1090.5002470550164,-10598.062601125275,141.32104807109067,-38161.83882614772,10195.117544112032,7680.585218205108,11965.3103107899,-5357.133034038696,3224.312869904641,-10001.932401382996,-7753.225983443426,-2646.89527182645,-5991.533942210266,-14896.034996418532,10722.893387081687,-7903.823238456742,-8981.863163508886,-1905.8834758454184,91692.4531686676,7927.131759226183,0.2959566486035848,0.2959566486035848,1125.7620684709907,0.0408529257584388,7080.600882469635,-4426.354901220477,11593.479920201808,0.1954166666666666
44,55756.47903112712,334799.9366387441,6903.208676762299,122393.50281140112,12823.388743214577,161708.07457415096,30164.335861055224,45939.39157447576,47730.61578462385,47281.96012937043,9077.18882144093,85975.13695678955,81870.62898145069,48522.3521888573,24564.21317563284,167135.85389068926,16204.738500819934,18787.155102657496,27625.47717032549,31836.454731870712,607027.3765523669,17659.727802463436,0.9141308878699458,0.9141308878699458,2785.3009622413647,0.0661082555431579,95976.14919107896,51607.42983405689,8575.38486460397,0.115
